consumer_muni,consumer_industry,consumer_cell,s_foreign_
510,s21,510s21,
510,s22,510s22,0.0842244186005696
510,s23,510s23,0.033987281945176
510,s24,510s24,0.0737630045517501
510,s25,510s25,0.1205859109530019
510,s26,510s26,0.0873958826072712
510,s27,510s27,0.0648013212855337
510,s28,510s28,0.0544851622029657
530,s01,530s01,0.1033941565706847
530,s02,530s02,0.0840908039194228
530,s03,530s03,0.0879547822481765
530,s04,530s04,0.0820390444243665
530,s05,530s05,0.0684421340538771
530,s06,530s06,0.0845752202953398
530,s07,530s07,0.0570093636419351
530,s08,530s08,0.0450289716338759
530,s09,530s09,
530,s10,530s10,0.0503950745242322
530,s11,530s11,0.0785368496094953
530,s12,530s12,0.080455444561467
530,s13,530s13,0.0937384013121354
530,s14,530s14,0.0902545687818141
530,s15,530s15,0.092784600743485
530,s16,530s16,0.0892455757179055
530,s17,530s17,0.076220747833239
530,s18,530s18,0.0644717344080388
530,s19,530s19,0.0825259028132059
530,s20,530s20,
530,s21,530s21,
530,s22,530s22,0.0867799691803256
530,s23,530s23,0.0365428325249321
530,s24,530s24,0.0763185551315063
530,s25,530s25,
530,s26,530s26,0.0899514331870273
530,s27,530s27,0.0673568718652898
530,s28,530s28,0.0570407127827218
540,s01,540s01,0.1335866052946543
540,s02,540s02,0.1142832526433925
540,s03,540s03,0.1181472309721462
540,s04,540s04,0.1122314931483362
540,s05,540s05,0.0986345827778467
540,s06,540s06,0.1147676690193095
540,s07,540s07,0.0872018123659047
540,s08,540s08,0.0752214203578455
540,s09,540s09,0.105428810384199
540,s10,540s10,0.0805875232482018
540,s11,540s11,0.1087292983334649
540,s12,540s12,0.1106478932854367
540,s13,540s13,0.1239308500361049
540,s14,540s14,0.1204470175057838
540,s15,540s15,0.1229770494674546
540,s16,540s16,0.1194380244418751
540,s17,540s17,0.1064131965572088
540,s18,540s18,0.0946641831320085
540,s19,540s19,0.1127183515371755
540,s20,540s20,0.0909889734815545
540,s21,540s21,0.0877858105788324
540,s22,540s22,0.1169724179042953
540,s23,540s23,0.0667352812489018
540,s24,540s24,0.1065110038554759
540,s25,540s25,0.1533339102567275
540,s26,540s26,0.120143881910997
540,s27,540s27,0.0975493205892594
540,s28,540s28,0.0872331615066915
550,s01,550s01,0.1135693986414929
550,s02,550s02,0.0942660459902309
550,s03,550s03,0.0981300243189846
550,s04,550s04,0.0922142864951746
550,s05,550s05,0.0786173761246853
550,s06,550s06,0.0947504623661479
550,s07,550s07,
550,s08,550s08,0.055204213704684
550,s09,550s09,0.0854116037310375
550,s10,550s10,0.0605703165950404
550,s11,550s11,0.0887120916803034
550,s12,550s12,0.0906306866322751
550,s13,550s13,0.1039136433829435
550,s14,550s14,0.1004298108526222
550,s15,550s15,0.1029598428142931
550,s16,550s16,0.0994208177887136
550,s17,550s17,0.0863959899040472
550,s18,550s18,0.0746469764788469
550,s19,550s19,0.092701144884014
550,s20,550s20,0.070971766828393
550,s21,550s21,
550,s22,550s22,0.0969552112511338
550,s23,550s23,0.0467180745957403
550,s24,550s24,0.0864937972023143
550,s25,550s25,0.1333167036035661
550,s26,550s26,0.1001266752578354
550,s27,550s27,0.0775321139360979
550,s28,550s28,0.0672159548535299
561,s01,561s01,0.1115030758904222
561,s02,561s02,0.0921997232391603
561,s03,561s03,0.0960637015679141
561,s04,561s04,0.090147963744104
561,s05,561s05,0.0765510533736146
561,s06,561s06,0.0926841396150773
561,s07,561s07,0.0651182829616726
561,s08,561s08,0.0531378909536134
561,s09,561s09,0.0833452809799669
561,s10,561s10,0.0585039938439697
561,s11,561s11,0.0866457689292328
561,s12,561s12,0.0885643638812045
561,s13,561s13,0.1018473206318729
561,s14,561s14,0.0983634881015517
561,s15,561s15,0.1008935200632225
561,s16,561s16,0.097354495037643
561,s17,561s17,0.0843296671529766
561,s18,561s18,0.0725806537277763
561,s19,561s19,0.0906348221329434
561,s20,561s20,0.0689054440773223
561,s21,561s21,0.0657022811746002
561,s22,561s22,0.0948888885000632
561,s23,561s23,0.0446517518446697
561,s24,561s24,0.0844274744512438
561,s25,561s25,0.1312503808524954
561,s26,561s26,0.0980603525067648
561,s27,561s27,0.0754657911850273
561,s28,561s28,0.0651496321024593
563,s01,563s01,
563,s02,563s02,
563,s03,563s03,
563,s04,563s04,0.0507482456383924
563,s05,563s05,0.037151335267903
563,s06,563s06,
563,s07,563s07,
563,s08,563s08,0.0137381728479018
563,s09,563s09,
563,s10,563s10,0.0191042757382581
563,s11,563s11,
563,s12,563s12,0.0491646457754929
563,s13,563s13,
563,s14,563s14,
563,s15,563s15,
563,s16,563s16,
563,s17,563s17,0.044929949047265
563,s18,563s18,
563,s19,563s19,
563,s20,563s20,
563,s21,563s21,
563,s22,563s22,0.0554891703943516
563,s23,563s23,0.005252033738958
563,s24,563s24,
563,s25,563s25,
563,s26,563s26,0.0586606344010532
563,s27,563s27,0.0360660730793157
563,s28,563s28,
573,s01,573s01,0.0983405024222881
573,s02,573s02,0.0790371497710261
573,s03,573s03,0.08290112809978
573,s04,573s04,0.0769853902759698
573,s05,573s05,0.0633884799054805
573,s06,573s06,0.0795215661469432
573,s07,573s07,0.0519557094935384
573,s08,573s08,0.0399753174854793
573,s09,573s09,
573,s10,573s10,0.0453414203758356
573,s11,573s11,0.0734831954610987
573,s12,573s12,0.0754017904130704
573,s13,573s13,0.0886847471637388
573,s14,573s14,0.0852009146334175
573,s15,573s15,0.0877309465950885
573,s16,573s16,0.0841919215695088
573,s17,573s17,0.0711670936848424
573,s18,573s18,0.0594180802596422
573,s19,573s19,0.0774722486648093
573,s20,573s20,0.0557428706091882
573,s21,573s21,
573,s22,573s22,0.081726315031929
573,s23,573s23,0.0314891783765355
573,s24,573s24,0.0712649009831096
573,s25,573s25,0.1180878073843614
573,s26,573s26,0.0848977790386307
573,s27,573s27,0.0623032177168932
573,s28,573s28,0.0519870586343252
575,s01,575s01,0.0977649352564686
575,s02,575s02,0.0784615826052067
575,s03,575s03,0.0823255609339604
575,s04,575s04,0.0764098231101503
575,s05,575s05,0.062812912739661
575,s06,575s06,0.0789459989811236
575,s07,575s07,0.0513801423277189
575,s08,575s08,0.0393997503196598
575,s09,575s09,
575,s10,575s10,0.0447658532100161
575,s11,575s11,0.0729076282952791
575,s12,575s12,0.0748262232472509
575,s13,575s13,0.0881091799979192
575,s14,575s14,0.084625347467598
575,s15,575s15,0.0871553794292689
575,s16,575s16,0.0836163544036893
575,s17,575s17,0.070591526519023
575,s18,575s18,0.0588425130938227
575,s19,575s19,0.0768966814989898
575,s20,575s20,0.0551673034433687
575,s21,575s21,
575,s22,575s22,0.0811507478661095
575,s23,575s23,0.030913611210716
575,s24,575s24,0.0706893338172902
575,s25,575s25,0.1175122402185419
575,s26,575s26,0.0843222118728112
575,s27,575s27,0.0617276505510737
575,s28,575s28,0.0514114914685057
580,s01,580s01,0.1478979814369761
580,s02,580s02,0.1285946287857141
580,s03,580s03,0.1324586071144679
580,s04,580s04,0.1265428692906578
580,s05,580s05,0.1129459589201685
580,s06,580s06,0.1290790451616311
580,s07,580s07,
580,s08,580s08,0.0895327965001672
580,s09,580s09,
580,s10,580s10,0.0948988993905235
580,s11,580s11,0.1230406744757865
580,s12,580s12,0.1249592694277584
580,s13,580s13,0.1382422261784267
580,s14,580s14,0.1347583936481054
580,s15,580s15,0.1372884256097764
580,s16,580s16,0.1337494005841967
580,s17,580s17,0.1207245726995304
580,s18,580s18,0.1089755592743301
580,s19,580s19,0.1270297276794972
580,s20,580s20,
580,s21,580s21,
580,s22,580s22,0.1312837940466171
580,s23,580s23,0.0810466573912234
580,s24,580s24,0.1208223799977975
580,s25,580s25,0.1676452863990493
580,s26,580s26,0.1344552580533186
580,s27,580s27,0.111860696731581
580,s28,580s28,0.1015445376490131
607,s01,607s01,0.1039563466152636
607,s02,607s02,0.0846529939640016
607,s03,607s03,0.0885169722927554
607,s04,607s04,0.0826012344689453
607,s05,607s05,0.0690043240984559
607,s06,607s06,0.0851374103399186
607,s07,607s07,0.0575715536865139
607,s08,607s08,0.0455911616784547
607,s09,607s09,0.0757985517048081
607,s10,607s10,0.0509572645688111
607,s11,607s11,0.0790990396540741
607,s12,607s12,0.0810176346060459
607,s13,607s13,0.0943005913567142
607,s14,607s14,0.090816758826393
607,s15,607s15,0.0933467907880639
607,s16,607s16,0.0898077657624842
607,s17,607s17,0.0767829378778179
607,s18,607s18,0.0650339244526177
607,s19,607s19,0.0830880928577847
607,s20,607s20,0.0613587148021637
607,s21,607s21,0.0581555518994416
607,s22,607s22,0.0873421592249045
607,s23,607s23,0.0371050225695109
607,s24,607s24,0.0768807451760851
607,s25,607s25,0.1237036515773369
607,s26,607s26,0.0905136232316062
607,s27,607s27,0.0679190619098686
607,s28,607s28,0.0576029028273006
615,s01,615s01,0.104694084009451
615,s02,615s02,0.0853907313581891
615,s03,615s03,0.0892547096869429
615,s04,615s04,0.0833389718631327
615,s05,615s05,0.0697420614926433
615,s06,615s06,0.0858751477341061
615,s07,615s07,0.0583092910807013
615,s08,615s08,0.0463288990726421
615,s09,615s09,0.0765362890989956
615,s10,615s10,0.0516950019629985
615,s11,615s11,0.0798367770482616
615,s12,615s12,0.0817553720002333
615,s13,615s13,0.0950383287509017
615,s14,615s14,0.0915544962205804
615,s15,615s15,0.0940845281822513
615,s16,615s16,0.0905455031566717
615,s17,615s17,0.0775206752720054
615,s18,615s18,0.0657716618468051
615,s19,615s19,0.0838258302519722
615,s20,615s20,0.0620964521963511
615,s21,615s21,
615,s22,615s22,0.0880798966190919
615,s23,615s23,0.0378427599636985
615,s24,615s24,0.0776184825702726
615,s25,615s25,0.1244413889715243
615,s26,615s26,0.0912513606257936
615,s27,615s27,0.0686567993040561
615,s28,615s28,0.0583406402214881
621,s01,621s01,0.1108075205525845
621,s02,621s02,0.0915041679013225
621,s03,621s03,0.0953681462300763
621,s04,621s04,0.0894524084062662
621,s05,621s05,0.0758554980357768
621,s06,621s06,0.0919885842772395
621,s07,621s07,0.0644227276238348
621,s08,621s08,0.0524423356157756
621,s09,621s09,0.0826497256421291
621,s10,621s10,0.057808438506132
621,s11,621s11,0.085950213591395
621,s12,621s12,0.0878688085433668
621,s13,621s13,0.101151765294035
621,s14,621s14,0.0976679327637139
621,s15,621s15,0.1001979647253847
621,s16,621s16,0.0966589396998051
621,s17,621s17,0.0836341118151388
621,s18,621s18,0.0718850983899386
621,s19,621s19,0.0899392667951057
621,s20,621s20,0.0682098887394846
621,s21,621s21,0.0650067258367625
621,s22,621s22,0.0941933331622254
621,s23,621s23,0.0439561965068319
621,s24,621s24,0.083731919113406
621,s25,621s25,0.1305548255146578
621,s26,621s26,0.0973647971689271
621,s27,621s27,0.0747702358471895
621,s28,621s28,0.0644540767646216
630,s01,630s01,0.1128753601032081
630,s02,630s02,0.0935720074519461
630,s03,630s03,0.0974359857807
630,s04,630s04,0.0915202479568898
630,s05,630s05,0.0779233375864005
630,s06,630s06,0.0940564238278631
630,s07,630s07,0.0664905671744584
630,s08,630s08,0.0545101751663993
630,s09,630s09,0.0847175651927527
630,s10,630s10,0.0598762780567556
630,s11,630s11,0.0880180531420186
630,s12,630s12,0.0899366480939904
630,s13,630s13,0.1032196048446587
630,s14,630s14,0.0997357723143375
630,s15,630s15,0.1022658042760084
630,s16,630s16,0.0987267792504287
630,s17,630s17,0.0857019513657624
630,s18,630s18,0.0739529379405622
630,s19,630s19,0.0920071063457292
630,s20,630s20,0.0702777282901082
630,s21,630s21,0.0670745653873861
630,s22,630s22,0.0962611727128491
630,s23,630s23,0.0460240360574555
630,s24,630s24,0.0857997586640296
630,s25,630s25,0.1326226650652814
630,s26,630s26,0.0994326367195507
630,s27,630s27,0.0768380753978132
630,s28,630s28,0.0665219163152452
657,s01,657s01,0.1065937616448773
657,s02,657s02,0.0872904089936153
657,s03,657s03,0.0911543873223691
657,s04,657s04,0.085238649498559
657,s05,657s05,0.0716417391280697
657,s06,657s06,0.0877748253695322
657,s07,657s07,
657,s08,657s08,0.0482285767080684
657,s09,657s09,0.0784359667344219
657,s10,657s10,0.0535946795984247
657,s11,657s11,0.0817364546836877
657,s12,657s12,0.0836550496356596
657,s13,657s13,0.0969380063863279
657,s14,657s14,0.0934541738560067
657,s15,657s15,0.0959842058176776
657,s16,657s16,0.0924451807920979
657,s17,657s17,0.0794203529074316
657,s18,657s18,0.0676713394822314
657,s19,657s19,0.0857255078873984
657,s20,657s20,0.0639961298317774
657,s21,657s21,
657,s22,657s22,0.0899795742545182
657,s23,657s23,0.0397424375991246
657,s24,657s24,0.0795181602056988
657,s25,657s25,0.1263410666069506
657,s26,657s26,0.0931510382612198
657,s27,657s27,0.0705564769394823
657,s28,657s28,0.0602403178569143
661,s01,661s01,0.1001655480551738
661,s02,661s02,0.0808621954039119
661,s03,661s03,0.0847261737326656
661,s04,661s04,0.0788104359088556
661,s05,661s05,0.0652135255383662
661,s06,661s06,0.0813466117798289
661,s07,661s07,
661,s08,661s08,0.0418003631183649
661,s09,661s09,
661,s10,661s10,0.0471664660087213
661,s11,661s11,0.0753082410939844
661,s12,661s12,0.0772268360459561
661,s13,661s13,0.0905097927966244
661,s14,661s14,0.0870259602663032
661,s15,661s15,0.0895559922279741
661,s16,661s16,0.0860169672023945
661,s17,661s17,0.0729921393177282
661,s18,661s18,0.0612431258925279
661,s19,661s19,0.0792972942976949
661,s20,661s20,
661,s21,661s21,
661,s22,661s22,0.0835513606648148
661,s23,661s23,0.0333142240094212
661,s24,661s24,0.0730899466159953
661,s25,661s25,0.1199128530172471
661,s26,661s26,0.0867228246715164
661,s27,661s27,0.0641282633497789
661,s28,661s28,0.0538121042672109
665,s01,665s01,
665,s02,665s02,
665,s03,665s03,0.0544154968650668
665,s04,665s04,0.0484997590412567
665,s05,665s05,
665,s06,665s06,
665,s07,665s07,
665,s08,665s08,0.0114896862507661
665,s09,665s09,
665,s10,665s10,0.0168557891411224
665,s11,665s11,0.0449975642263855
665,s12,665s12,0.0469161591783572
665,s13,665s13,0.0601991159290256
665,s14,665s14,0.0567152833987043
665,s15,665s15,0.0592453153603752
665,s16,665s16,0.0557062903347956
665,s17,665s17,0.0426814624501293
665,s18,665s18,
665,s19,665s19,0.0489866174300961
665,s20,665s20,
665,s21,665s21,
665,s22,665s22,0.0532406837972159
665,s23,665s23,0.0030035471418224
665,s24,665s24,
665,s25,665s25,
665,s26,665s26,0.0564121478039176
665,s27,665s27,0.03381758648218
665,s28,665s28,0.023501427399612
671,s01,671s01,0.0641508065204552
671,s02,671s02,0.0448474538691932
671,s03,671s03,0.048711432197947
671,s04,671s04,0.0427956943741369
671,s05,671s05,0.0291987840036475
671,s06,671s06,0.0453318702451102
671,s07,671s07,
671,s08,671s08,0.0057856215836463
671,s09,671s09,
671,s10,671s10,0.0111517244740026
671,s11,671s11,0.0392934995592657
671,s12,671s12,0.0412120945112375
671,s13,671s13,0.0544950512619058
671,s14,671s14,0.0510112187315846
671,s15,671s15,0.0535412506932555
671,s16,671s16,0.0500022256676758
671,s17,671s17,0.0369773977830096
671,s18,671s18,0.0252283843578092
671,s19,671s19,
671,s20,671s20,0.0215531747073553
671,s21,671s21,
671,s22,671s22,0.0475366191300961
671,s23,671s23,-0.0027005175252974
671,s24,671s24,
671,s25,671s25,0.0838981114825285
671,s26,671s26,0.0507080831367978
671,s27,671s27,0.0281135218150602
671,s28,671s28,0.0177973627324922
706,s01,706s01,0.0966398805176549
706,s02,706s02,0.0773365278663928
706,s03,706s03,0.0812005061951467
706,s04,706s04,0.0752847683713365
706,s05,706s05,0.0616878580008472
706,s06,706s06,0.0778209442423099
706,s07,706s07,0.0502550875889052
706,s08,706s08,0.038274695580846
706,s09,706s09,0.0684820856071995
706,s10,706s10,0.0436407984712023
706,s11,706s11,0.0717825735564654
706,s12,706s12,0.0737011685084371
706,s13,706s13,0.0869841252591055
706,s14,706s14,0.0835002927287843
706,s15,706s15,0.0860303246904552
706,s16,706s16,0.0824912996648754
706,s17,706s17,0.0694664717802092
706,s18,706s18,0.0577174583550089
706,s19,706s19,0.075771626760176
706,s20,706s20,0.054042248704555
706,s21,706s21,
706,s22,706s22,0.0800256931272958
706,s23,706s23,0.0297885564719022
706,s24,706s24,0.0695642790784763
706,s25,706s25,0.1163871854797281
706,s26,706s26,0.0831971571339974
706,s27,706s27,0.0606025958122599
706,s28,706s28,0.0502864367296919
707,s01,707s01,0.0876842027403046
707,s02,707s02,0.0683808500890426
707,s03,707s03,0.0722448284177964
707,s04,707s04,0.0663290905939863
707,s05,707s05,0.0527321802234969
707,s06,707s06,0.0688652664649596
707,s07,707s07,
707,s08,707s08,0.0293190178034956
707,s09,707s09,0.0595264078298491
707,s10,707s10,0.034685120693852
707,s11,707s11,0.062826895779115
707,s12,707s12,0.0647454907310869
707,s13,707s13,0.0780284474817551
707,s14,707s14,0.074544614951434
707,s15,707s15,0.0770746469131049
707,s16,707s16,0.0735356218875252
707,s17,707s17,0.0605107940028589
707,s18,707s18,0.0487617805776586
707,s19,707s19,0.0668159489828257
707,s20,707s20,0.0450865709272046
707,s21,707s21,
707,s22,707s22,0.0710700153499455
707,s23,707s23,0.0208328786945519
707,s24,707s24,0.060608601301126
707,s25,707s25,0.1074315077023778
707,s26,707s26,0.0742414793566471
707,s27,707s27,0.0516469180349096
707,s28,707s28,0.0413307589523416
710,s01,710s01,0.0956769208583327
710,s02,710s02,0.0763735682070708
710,s03,710s03,0.0802375465358246
710,s04,710s04,0.0743218087120145
710,s05,710s05,0.0607248983415251
710,s06,710s06,0.0768579845829878
710,s07,710s07,
710,s08,710s08,0.0373117359215239
710,s09,710s09,0.0675191259478774
710,s10,710s10,0.0426778388118802
710,s11,710s11,0.0708196138971433
710,s12,710s12,0.0727382088491151
710,s13,710s13,0.0860211655997834
710,s14,710s14,0.0825373330694621
710,s15,710s15,0.0850673650311331
710,s16,710s16,0.0815283400055535
710,s17,710s17,0.0685035121208871
710,s18,710s18,0.0567544986956869
710,s19,710s19,0.0748086671008539
710,s20,710s20,0.0530792890452328
710,s21,710s21,
710,s22,710s22,0.0790627334679737
710,s23,710s23,0.0288255968125801
710,s24,710s24,0.0686013194191543
710,s25,710s25,0.115424225820406
710,s26,710s26,0.0822341974746753
710,s27,710s27,0.0596396361529379
710,s28,710s28,0.0493234770703698
727,s01,727s01,0.0847465574829254
727,s02,727s02,0.0654432048316636
727,s03,727s03,0.0693071831604172
727,s04,727s04,0.0633914453366072
727,s05,727s05,0.0497945349661178
727,s06,727s06,0.0659276212075805
727,s07,727s07,
727,s08,727s08,0.0263813725461166
727,s09,727s09,0.0565887625724701
727,s10,727s10,0.0317474754364729
727,s11,727s11,0.059889250521736
727,s12,727s12,0.0618078454737077
727,s13,727s13,0.0750908022243761
727,s14,727s14,0.0716069696940548
727,s15,727s15,0.0741370016557257
727,s16,727s16,0.0705979766301462
727,s17,727s17,0.0575731487454798
727,s18,727s18,0.0458241353202795
727,s19,727s19,0.0638783037254466
727,s20,727s20,0.0421489256698255
727,s21,727s21,
727,s22,727s22,0.0681323700925664
727,s23,727s23,0.0178952334371728
727,s24,727s24,0.0576709560437469
727,s25,727s25,0.1044938624449987
727,s26,727s26,0.071303834099268
727,s27,727s27,0.0487092727775306
727,s28,727s28,0.0383931136949626
730,s01,730s01,0.1043468280854915
730,s02,730s02,0.0850434754342296
730,s03,730s03,0.0889074537629834
730,s04,730s04,0.0829917159391733
730,s05,730s05,0.0693948055686839
730,s06,730s06,0.0855278918101466
730,s07,730s07,
730,s08,730s08,0.0459816431486827
730,s09,730s09,0.0761890331750361
730,s10,730s10,0.051347746039039
730,s11,730s11,0.0794895211243021
730,s12,730s12,0.0814081160762738
730,s13,730s13,0.0946910728269422
730,s14,730s14,0.091207240296621
730,s15,730s15,0.0937372722582918
730,s16,730s16,0.0901982472327123
730,s17,730s17,0.0771734193480459
730,s18,730s18,0.0654244059228457
730,s19,730s19,0.0834785743280126
730,s20,730s20,0.0617491962723916
730,s21,730s21,
730,s22,730s22,0.0877326406951325
730,s23,730s23,0.0374955040397389
730,s24,730s24,0.0772712266463131
730,s25,730s25,0.1240941330475649
730,s26,730s26,0.0909041047018342
730,s27,730s27,0.0683095433800967
730,s28,730s28,0.0579933842975286
740,s01,740s01,0.0995365070069135
740,s02,740s02,0.0802331543556515
740,s03,740s03,0.0840971326844053
740,s04,740s04,0.0781813948605952
740,s05,740s05,0.0645844844901058
740,s06,740s06,0.0807175707315685
740,s07,740s07,0.0531517140781638
740,s08,740s08,0.0411713220701046
740,s09,740s09,0.071378712096458
740,s10,740s10,0.046537424960461
740,s11,740s11,0.074679200045724
740,s12,740s12,0.0765977949976958
740,s13,740s13,0.0898807517483641
740,s14,740s14,0.0863969192180429
740,s15,740s15,0.0889269511797138
740,s16,740s16,0.0853879261541341
740,s17,740s17,0.0723630982694678
740,s18,740s18,0.0606140848442676
740,s19,740s19,0.0786682532494346
740,s20,740s20,0.0569388751938136
740,s21,740s21,0.0537357122910914
740,s22,740s22,0.0829223196165544
740,s23,740s23,0.0326851829611608
740,s24,740s24,0.072460905567735
740,s25,740s25,0.1192838119689868
740,s26,740s26,0.0860937836232561
740,s27,740s27,0.0634992223015185
740,s28,740s28,0.0531830632189505
741,s01,741s01,
741,s02,741s02,
741,s03,741s03,0.0400399556658101
741,s04,741s04,0.034124217842
741,s05,741s05,0.0205273074715107
741,s06,741s06,0.0366603937129733
741,s07,741s07,
741,s08,741s08,-0.0028858549484906
741,s09,741s09,
741,s10,741s10,0.0024802479418658
741,s11,741s11,
741,s12,741s12,
741,s13,741s13,
741,s14,741s14,
741,s15,741s15,0.0448697741611186
741,s16,741s16,0.0413307491355389
741,s17,741s17,0.0283059212508726
741,s18,741s18,
741,s19,741s19,0.0346110762308394
741,s20,741s20,
741,s21,741s21,
741,s22,741s22,0.0388651425979592
741,s23,741s23,-0.0113719940574343
741,s24,741s24,
741,s25,741s25,
741,s26,741s26,
741,s27,741s27,0.0194420452829234
741,s28,741s28,
746,s01,746s01,0.1074380443720607
746,s02,746s02,0.0881346917207988
746,s03,746s03,0.0919986700495526
746,s04,746s04,0.0860829322257424
746,s05,746s05,0.0724860218552531
746,s06,746s06,0.0886191080967158
746,s07,746s07,0.061053251443311
746,s08,746s08,0.0490728594352519
746,s09,746s09,0.0792802494616053
746,s10,746s10,0.0544389623256083
746,s11,746s11,0.0825807374108713
746,s12,746s12,0.084499332362843
746,s13,746s13,0.0977822891135113
746,s14,746s14,0.0942984565831902
746,s15,746s15,0.096828488544861
746,s16,746s16,0.0932894635192814
746,s17,746s17,0.0802646356346151
746,s18,746s18,0.0685156222094148
746,s19,746s19,0.0865697906145819
746,s20,746s20,0.0648404125589608
746,s21,746s21,0.0616372496562387
746,s22,746s22,0.0908238569817017
746,s23,746s23,0.0405867203263081
746,s24,746s24,0.0803624429328823
746,s25,746s25,0.1271853493341341
746,s26,746s26,0.0939953209884034
746,s27,746s27,0.0714007596666658
746,s28,746s28,0.0610846005840978
751,s01,751s01,0.1263512842114149
751,s02,751s02,0.1070479315601531
751,s03,751s03,0.1109119098889068
751,s04,751s04,0.1049961720650967
751,s05,751s05,0.0913992616946074
751,s06,751s06,0.1075323479360701
751,s07,751s07,0.0799664912826653
751,s08,751s08,0.0679860992746062
751,s09,751s09,0.0981934893009597
751,s10,751s10,0.0733522021649625
751,s11,751s11,0.1014939772502255
751,s12,751s12,0.1034125722021973
751,s13,751s13,0.1166955289528657
751,s14,751s14,0.1132116964225444
751,s15,751s15,0.1157417283842153
751,s16,751s16,0.1122027033586357
751,s17,751s17,0.0991778754739694
751,s18,751s18,0.0874288620487691
751,s19,751s19,0.1054830304539362
751,s20,751s20,0.0837536523983151
751,s21,751s21,0.080550489495593
751,s22,751s22,0.109737096821056
751,s23,751s23,0.0594999601656624
751,s24,751s24,0.0992756827722365
751,s25,751s25,0.1460985891734883
751,s26,751s26,0.1129085608277576
751,s27,751s27,0.0903139995060201
751,s28,751s28,0.0799978404234521
756,s01,756s01,0.0883318919898678
756,s02,756s02,0.0690285393386058
756,s03,756s03,0.0728925176673596
756,s04,756s04,0.0669767798435495
756,s05,756s05,0.0533798694730602
756,s06,756s06,0.0695129557145229
756,s07,756s07,
756,s08,756s08,0.0299667070530589
756,s09,756s09,0.0601740970794124
756,s10,756s10,0.0353328099434153
756,s11,756s11,0.0634745850286784
756,s12,756s12,0.0653931799806501
756,s13,756s13,0.0786761367313184
756,s14,756s14,0.0751923042009972
756,s15,756s15,0.0777223361626681
756,s16,756s16,0.0741833111370884
756,s17,756s17,0.0611584832524221
756,s18,756s18,0.0494094698272219
756,s19,756s19,0.0674636382323889
756,s20,756s20,
756,s21,756s21,
756,s22,756s22,0.0717177045995088
756,s23,756s23,0.0214805679441152
756,s24,756s24,0.0612562905506893
756,s25,756s25,0.1080791969519412
756,s26,756s26,0.0748891686062103
756,s27,756s27,0.0522946072844729
756,s28,756s28,0.0419784482019049
760,s01,760s01,
760,s02,760s02,0.0718833057958716
760,s03,760s03,0.0757472841246253
760,s04,760s04,0.0698315463008152
760,s05,760s05,
760,s06,760s06,0.0723677221717886
760,s07,760s07,
760,s08,760s08,0.0328214735103246
760,s09,760s09,
760,s10,760s10,
760,s11,760s11,0.066329351485944
760,s12,760s12,0.0682479464379158
760,s13,760s13,0.0815309031885841
760,s14,760s14,0.078047070658263
760,s15,760s15,0.0805771026199338
760,s16,760s16,0.0770380775943542
760,s17,760s17,0.0640132497096879
760,s18,760s18,0.0522642362844876
760,s19,760s19,0.0703184046896547
760,s20,760s20,
760,s21,760s21,
760,s22,760s22,0.0745724710567744
760,s23,760s23,0.0243353344013809
760,s24,760s24,0.064111057007955
760,s25,760s25,
760,s26,760s26,0.0777439350634761
760,s27,760s27,0.0551493737417386
760,s28,760s28,0.0448332146591706
766,s01,766s01,0.0992107732708034
766,s02,766s02,0.0799074206195415
766,s03,766s03,0.0837713989482953
766,s04,766s04,0.0778556611244851
766,s05,766s05,0.0642587507539958
766,s06,766s06,0.0803918369954585
766,s07,766s07,0.0528259803420538
766,s08,766s08,0.0408455883339946
766,s09,766s09,0.071052978360348
766,s10,766s10,0.0462116912243509
766,s11,766s11,0.0743534663096139
766,s12,766s12,0.0762720612615857
766,s13,766s13,0.0895550180122541
766,s14,766s14,0.0860711854819328
766,s15,766s15,0.0886012174436038
766,s16,766s16,0.085062192418024
766,s17,766s17,0.0720373645333578
766,s18,766s18,0.0602883511081575
766,s19,766s19,0.0783425195133246
766,s20,766s20,0.0566131414577035
766,s21,766s21,
766,s22,766s22,0.0825965858804443
766,s23,766s23,0.0323594492250508
766,s24,766s24,0.0721351718316249
766,s25,766s25,0.1189580782328767
766,s26,766s26,0.085768049887146
766,s27,766s27,0.0631734885654085
766,s28,766s28,0.0528573294828405
773,s01,773s01,
773,s02,773s02,
773,s03,773s03,
773,s04,773s04,0.0510306717694116
773,s05,773s05,
773,s06,773s06,
773,s07,773s07,
773,s08,773s08,0.0140205989789211
773,s09,773s09,
773,s10,773s10,
773,s11,773s11,
773,s12,773s12,
773,s13,773s13,
773,s14,773s14,0.0592461961268593
773,s15,773s15,0.0617762280885302
773,s16,773s16,
773,s17,773s17,0.0452123751782843
773,s18,773s18,
773,s19,773s19,0.051517530158251
773,s20,773s20,0.02978815210263
773,s21,773s21,
773,s22,773s22,0.0557715965253709
773,s23,773s23,0.0055344598699773
773,s24,773s24,
773,s25,773s25,
773,s26,773s26,0.0589430605320725
773,s27,773s27,0.036348499210335
773,s28,773s28,0.026032340127767
779,s01,779s01,0.0919936856830784
779,s02,779s02,0.0726903330318164
779,s03,779s03,0.0765543113605702
779,s04,779s04,0.0706385735367601
779,s05,779s05,0.0570416631662707
779,s06,779s06,0.0731747494077334
779,s07,779s07,
779,s08,779s08,0.0336285007462695
