consumer_muni,consumer_industry,consumer_cell,flow,value
530,s28,r530_s28,Consumer gross saving,-11943583.863233743
530,s01,r530_s01,Consumer interest paid,1351748.3672069502
530,s02,r530_s02,Consumer interest paid,1550169.1001716189
530,s03,r530_s03,Consumer interest paid,1281201.591968147
530,s04,r530_s04,Consumer interest paid,9901160.497192932
530,s05,r530_s05,Consumer interest paid,2081350.5273207931
530,s06,r530_s06,Consumer interest paid,1479556.858254878
530,s07,r530_s07,Consumer interest paid,3882266.3563689766
530,s08,r530_s08,Consumer interest paid,121515.50663135172
530,s09,r530_s09,Consumer interest paid,481944.640102375
530,s10,r530_s10,Consumer interest paid,578617.8805527423
530,s11,r530_s11,Consumer interest paid,1243683.3402718497
530,s12,r530_s12,Consumer interest paid,8578605.007630162
530,s13,r530_s13,Consumer interest paid,2840100.5567377177
530,s14,r530_s14,Consumer interest paid,2298991.575498713
530,s15,r530_s15,Consumer interest paid,24294771.276026927
530,s16,r530_s16,Consumer interest paid,8385989.181617091
530,s17,r530_s17,Consumer interest paid,2959176.260568141
530,s18,r530_s18,Consumer interest paid,1290511.8888088693
530,s19,r530_s19,Consumer interest paid,3201830.8404327123
530,s20,r530_s20,Consumer interest paid,801340.7796054238
530,s21,r530_s21,Consumer interest paid,123430.406960973
530,s22,r530_s22,Consumer interest paid,7592474.592644531
530,s23,r530_s23,Consumer interest paid,10909648.367217526
530,s24,r530_s24,Consumer interest paid,11445505.401123924
530,s25,r530_s25,Consumer interest paid,201789.92878271893
530,s26,r530_s26,Consumer interest paid,6110316.602989535
530,s27,r530_s27,Consumer interest paid,2944175.6234621983
530,s28,r530_s28,Consumer interest paid,887244.167011447
530,s01,r530_s01,Consumer interest received,77614.58664435937
530,s02,r530_s02,Consumer interest received,232175.9033685899
530,s03,r530_s03,Consumer interest received,93192.89492052289
530,s04,r530_s04,Consumer interest received,715994.4628818094
530,s05,r530_s05,Consumer interest received,198916.01341767263
530,s06,r530_s06,Consumer interest received,162266.19749250417
530,s07,r530_s07,Consumer interest received,445771.30911780655
530,s08,r530_s08,Consumer interest received,39563.37975271122
530,s09,r530_s09,Consumer interest received,76926.94759869542
530,s10,r530_s10,Consumer interest received,53510.8202807581
530,s11,r530_s11,Consumer interest received,104645.36892270282
530,s12,r530_s12,Consumer interest received,562862.2325977049
530,s13,r530_s13,Consumer interest received,275148.99157672795
530,s14,r530_s14,Consumer interest received,190148.41776064545
530,s15,r530_s15,Consumer interest received,2093466.8270217043
530,s16,r530_s16,Consumer interest received,805647.8762703941
530,s17,r530_s17,Consumer interest received,5138056.357784451
530,s18,r530_s18,Consumer interest received,128601.9536263576
530,s19,r530_s19,Consumer interest received,272438.0003564234
530,s20,r530_s20,Consumer interest received,68346.09856396602
530,s21,r530_s21,Consumer interest received,22537.78515374057
530,s22,r530_s22,Consumer interest received,1208276.7591412002
530,s23,r530_s23,Consumer interest received,8386956.980231072
530,s24,r530_s24,Consumer interest received,899117.7259273736
530,s25,r530_s25,Consumer interest received,73616.15154914654
530,s26,r530_s26,Consumer interest received,770702.5189233152
530,s27,r530_s27,Consumer interest received,206516.4426853392
530,s28,r530_s28,Consumer interest received,17144.289486024256
530,s01,r530_s01,Consumer natural resource rents paid,179450.07044879408
530,s02,r530_s02,Consumer natural resource rents paid,258953.26621724723
530,s03,r530_s03,Consumer natural resource rents paid,183993.1102069914
530,s04,r530_s04,Consumer natural resource rents paid,936623.363481687
530,s05,r530_s05,Consumer natural resource rents paid,230180.68108199752
530,s06,r530_s06,Consumer natural resource rents paid,295297.58428282454
530,s07,r530_s07,Consumer natural resource rents paid,364957.5272418475
530,s08,r530_s08,Consumer natural resource rents paid,18172.159032789208
530,s09,r530_s09,Consumer natural resource rents paid,39373.01123770998
530,s10,r530_s10,Consumer natural resource rents paid,51487.783926236174
530,s11,r530_s11,Consumer natural resource rents paid,134019.67286682085
530,s12,r530_s12,Consumer natural resource rents paid,771559.5856005113
530,s13,r530_s13,Consumer natural resource rents paid,249867.1867008526
530,s14,r530_s14,Consumer natural resource rents paid,280911.29171520023
530,s15,r530_s15,Consumer natural resource rents paid,2235932.7343261284
530,s16,r530_s16,Consumer natural resource rents paid,763987.8526701821
530,s17,r530_s17,Consumer natural resource rents paid,272582.3854918388
530,s18,r530_s18,Consumer natural resource rents paid,159006.39153690613
530,s19,r530_s19,Consumer natural resource rents paid,464147.2286291519
530,s20,r530_s20,Consumer natural resource rents paid,91617.9684569792
530,s21,r530_s21,Consumer natural resource rents paid,9086.079516394604
530,s22,r530_s22,Consumer natural resource rents paid,1416671.2312645558
530,s23,r530_s23,Consumer natural resource rents paid,3514041.252965298
530,s24,r530_s24,Consumer natural resource rents paid,1195576.6296989445
530,s25,r530_s25,Consumer natural resource rents paid,83289.06223361743
530,s26,r530_s26,Consumer natural resource rents paid,620882.100286961
530,s27,r530_s27,Consumer natural resource rents paid,279396.9451291345
530,s28,r530_s28,Consumer natural resource rents paid,360414.48748365033
530,s01,r530_s01,Consumer natural resource rents received,179450.07044879408
530,s02,r530_s02,Consumer natural resource rents received,258953.26621724723
530,s03,r530_s03,Consumer natural resource rents received,183993.1102069914
530,s04,r530_s04,Consumer natural resource rents received,936623.363481687
530,s05,r530_s05,Consumer natural resource rents received,230180.68108199752
530,s06,r530_s06,Consumer natural resource rents received,295297.58428282454
530,s07,r530_s07,Consumer natural resource rents received,364957.5272418475
530,s08,r530_s08,Consumer natural resource rents received,18172.159032789208
530,s09,r530_s09,Consumer natural resource rents received,39373.01123770998
530,s10,r530_s10,Consumer natural resource rents received,51487.783926236174
530,s11,r530_s11,Consumer natural resource rents received,134019.67286682085
530,s12,r530_s12,Consumer natural resource rents received,771559.5856005113
530,s13,r530_s13,Consumer natural resource rents received,249867.1867008526
530,s14,r530_s14,Consumer natural resource rents received,280911.29171520023
530,s15,r530_s15,Consumer natural resource rents received,2235932.7343261284
530,s16,r530_s16,Consumer natural resource rents received,763987.8526701821
530,s17,r530_s17,Consumer natural resource rents received,272582.3854918388
530,s18,r530_s18,Consumer natural resource rents received,159006.39153690613
530,s19,r530_s19,Consumer natural resource rents received,464147.2286291519
530,s20,r530_s20,Consumer natural resource rents received,91617.9684569792
530,s21,r530_s21,Consumer natural resource rents received,9086.079516394604
530,s22,r530_s22,Consumer natural resource rents received,1416671.2312645558
530,s23,r530_s23,Consumer natural resource rents received,3514041.252965298
530,s24,r530_s24,Consumer natural resource rents received,1195576.6296989445
530,s25,r530_s25,Consumer natural resource rents received,83289.06223361743
530,s26,r530_s26,Consumer natural resource rents received,620882.100286961
530,s27,r530_s27,Consumer natural resource rents received,279396.9451291345
530,s28,r530_s28,Consumer natural resource rents received,360414.48748365033
530,s01,r530_s01,Consumer non-product taxes paid,21171525.70658992
530,s02,r530_s02,Consumer non-product taxes paid,34740058.13535455
530,s03,r530_s03,Consumer non-product taxes paid,22708608.08703524
530,s04,r530_s04,Consumer non-product taxes paid,173216808.20139647
530,s05,r530_s05,Consumer non-product taxes paid,39379718.21353078
530,s06,r530_s06,Consumer non-product taxes paid,35709615.69117821
530,s07,r530_s07,Consumer non-product taxes paid,75775674.09012294
530,s08,r530_s08,Consumer non-product taxes paid,4857013.637847328
530,s09,r530_s09,Consumer non-product taxes paid,11205880.41888268
530,s10,r530_s10,Consumer non-product taxes paid,15850528.968252905
530,s11,r530_s11,Consumer non-product taxes paid,17796625.99102227
530,s12,r530_s12,Consumer non-product taxes paid,150784619.76254147
530,s13,r530_s13,Consumer non-product taxes paid,59803613.91189237
530,s14,r530_s14,Consumer non-product taxes paid,38861674.35786605
530,s15,r530_s15,Consumer non-product taxes paid,530778042.99181
530,s16,r530_s16,Consumer non-product taxes paid,167353251.4942134
530,s17,r530_s17,Consumer non-product taxes paid,160135593.04375523
530,s18,r530_s18,Consumer non-product taxes paid,28579183.53817908
530,s19,r530_s19,Consumer non-product taxes paid,75822124.35306522
530,s20,r530_s20,Consumer non-product taxes paid,19651136.88200888
530,s21,r530_s21,Consumer non-product taxes paid,1772354.083998638
530,s22,r530_s22,Consumer non-product taxes paid,109739650.25562993
530,s23,r530_s23,Consumer non-product taxes paid,278367259.7563268
530,s24,r530_s24,Consumer non-product taxes paid,181588473.34649628
530,s25,r530_s25,Consumer non-product taxes paid,1558574.1686479757
530,s26,r530_s26,Consumer non-product taxes paid,109986391.54144631
530,s27,r530_s27,Consumer non-product taxes paid,53852370.1686713
530,s28,r530_s28,Consumer non-product taxes paid,16009629.008256942
530,s01,r530_s01,Consumer other transfers paid,2336761.071349615
530,s02,r530_s02,Consumer other transfers paid,3372034.963719698
530,s03,r530_s03,Consumer other transfers paid,2395919.5794850485
530,s04,r530_s04,Consumer other transfers paid,12196512.427254789
530,s05,r530_s05,Consumer other transfers paid,2997364.412195287
530,s06,r530_s06,Consumer other transfers paid,3845303.0288031646
530,s07,r530_s07,Consumer other transfers paid,4752400.153546449
530,s08,r530_s08,Consumer other transfers paid,236634.0325417332
530,s09,r530_s09,Consumer other transfers paid,512707.0705070886
530,s10,r530_s10,Consumer other transfers paid,670463.0922015774
530,s11,r530_s11,Consumer other transfers paid,1745175.9899952824
530,s12,r530_s12,Consumer other transfers paid,10047086.63166748
530,s13,r530_s13,Consumer other transfers paid,3253717.9474488315
530,s14,r530_s14,Consumer other transfers paid,3657967.753040959
530,s15,r530_s15,Consumer other transfers paid,29115845.75398792
530,s16,r530_s16,Consumer other transfers paid,9948489.118108427
530,s17,r530_s17,Consumer other transfers paid,3549510.488125998
530,s18,r530_s18,Consumer other transfers paid,2070547.7847401656
530,s19,r530_s19,Consumer other transfers paid,6044027.581170015
530,s20,r530_s20,Consumer other transfers paid,1193029.9140645715
530,s21,r530_s21,Consumer other transfers paid,118317.01627086656
530,s22,r530_s22,Consumer other transfers paid,18447594.786898613
530,s23,r530_s23,Consumer other transfers paid,45759106.04276031
530,s24,r530_s24,Consumer other transfers paid,15568547.390974328
530,s25,r530_s25,Consumer other transfers paid,1084572.6491496104
530,s26,r530_s26,Consumer other transfers paid,8084996.111842368
530,s27,r530_s27,Consumer other transfers paid,3638248.250329148
530,s28,r530_s28,Consumer other transfers paid,4693241.645411018
530,s01,r530_s01,Consumer other transfers received,2044489.9804327337
530,s02,r530_s02,Consumer other transfers received,2950276.6806244524
530,s03,r530_s03,Consumer other transfers received,2096249.220443689
530,s04,r530_s04,Consumer other transfers received,10671029.982258525
530,s05,r530_s05,Consumer other transfers received,2622468.1605550684
530,s06,r530_s06,Consumer other transfers received,3364350.6007120954
530,s07,r530_s07,Consumer other transfers received,4157992.2808800777
530,s08,r530_s08,Consumer other transfers received,207036.9600438201
530,s09,r530_s09,Consumer other transfers received,448580.0800949436
530,s10,r530_s10,Consumer other transfers received,586604.7201241574
530,s11,r530_s11,Consumer other transfers received,1526897.58032318
530,s12,r530_s12,Consumer other transfers received,8790444.261860378
530,s13,r530_s13,Consumer other transfers received,2846758.2006025417
530,s14,r530_s14,Consumer other transfers received,3200446.3406774034
530,s15,r530_s15,Consumer other transfers received,25474172.62539068
530,s16,r530_s16,Consumer other transfers received,8704178.861842114
530,s17,r530_s17,Consumer other transfers received,3105554.4006573185
530,s18,r530_s18,Consumer other transfers received,1811573.4003834345
530,s19,r530_s19,Consumer other transfers received,5288069.021119211
530,s20,r530_s20,Consumer other transfers received,1043811.3402209298
530,s21,r530_s21,Consumer other transfers received,103518.48002191006
530,s22,r530_s22,Consumer other transfers received,16140256.343416438
530,s23,r530_s23,Consumer other transfers received,40035772.14847044
530,s24,r530_s24,Consumer other transfers received,13621306.66288314
530,s25,r530_s25,Consumer other transfers received,948919.400200845
530,s26,r530_s26,Consumer other transfers received,7073762.801497075
530,s27,r530_s27,Consumer other transfers received,3183193.260673752
530,s28,r530_s28,Consumer other transfers received,4106233.0408691214
530,s01,r530_s01,Consumer pension investment income,3180337.1664381824
530,s02,r530_s02,Consumer pension investment income,5255217.79887086
530,s03,r530_s03,Consumer pension investment income,2978891.0330047137
530,s04,r530_s04,Consumer pension investment income,27941709.566602618
530,s05,r530_s05,Consumer pension investment income,5841137.286870744
530,s06,r530_s06,Consumer pension investment income,4597591.257559254
530,s07,r530_s07,Consumer pension investment income,13067502.15093295
530,s08,r530_s08,Consumer pension investment income,1017194.1197384082
530,s09,r530_s09,Consumer pension investment income,1044331.5289199584
530,s10,r530_s10,Consumer pension investment income,2268535.2357514664
530,s11,r530_s11,Consumer pension investment income,2285304.3926624632
530,s12,r530_s12,Consumer pension investment income,25548024.049302727
530,s13,r530_s13,Consumer pension investment income,10754855.269275842
530,s14,r530_s14,Consumer pension investment income,6179057.423677482
530,s15,r530_s15,Consumer pension investment income,98321796.15173006
530,s16,r530_s16,Consumer pension investment income,26486995.49863853
530,s17,r530_s17,Consumer pension investment income,14675790.041576603
530,s18,r530_s18,Consumer pension investment income,4662145.01277846
530,s19,r530_s19,Consumer pension investment income,9160672.85233319
530,s20,r530_s20,Consumer pension investment income,3388287.996737972
530,s21,r530_s21,Consumer pension investment income,548085.217956195
530,s22,r530_s22,Consumer pension investment income,12141871.9599516
530,s23,r530_s23,Consumer pension investment income,11061829.543547211
530,s24,r530_s24,Consumer pension investment income,35327304.82946922
530,s25,r530_s25,Consumer pension investment income,136082.42816588905
530,s26,r530_s26,Consumer pension investment income,22604926.55685804
530,s27,r530_s27,Consumer pension investment income,8807913.733348837
530,s28,r530_s28,Consumer pension investment income,311629.9967895262
530,s01,r530_s01,Consumer product taxes paid (predicted),0.0
530,s02,r530_s02,Consumer product taxes paid (predicted),0.0
530,s03,r530_s03,Consumer product taxes paid (predicted),0.0
530,s04,r530_s04,Consumer product taxes paid (predicted),82283525.54334539
530,s05,r530_s05,Consumer product taxes paid (predicted),0.0
530,s06,r530_s06,Consumer product taxes paid (predicted),0.0
530,s07,r530_s07,Consumer product taxes paid (predicted),0.0
530,s08,r530_s08,Consumer product taxes paid (predicted),0.0
530,s09,r530_s09,Consumer product taxes paid (predicted),0.0
530,s10,r530_s10,Consumer product taxes paid (predicted),0.0
530,s11,r530_s11,Consumer product taxes paid (predicted),0.0
530,s12,r530_s12,Consumer product taxes paid (predicted),51301445.72319231
530,s13,r530_s13,Consumer product taxes paid (predicted),46992535.69768211
530,s14,r530_s14,Consumer product taxes paid (predicted),4130075.831451245
530,s15,r530_s15,Consumer product taxes paid (predicted),100458762.932376
530,s16,r530_s16,Consumer product taxes paid (predicted),47976873.36604947
530,s17,r530_s17,Consumer product taxes paid (predicted),20242982.05099844
530,s18,r530_s18,Consumer product taxes paid (predicted),0.0
530,s19,r530_s19,Consumer product taxes paid (predicted),0.0
530,s20,r530_s20,Consumer product taxes paid (predicted),0.0
530,s21,r530_s21,Consumer product taxes paid (predicted),0.0
530,s22,r530_s22,Consumer product taxes paid (predicted),121499023.0535495
530,s23,r530_s23,Consumer product taxes paid (predicted),299437016.7627331
530,s24,r530_s24,Consumer product taxes paid (predicted),161506815.0739577
530,s25,r530_s25,Consumer product taxes paid (predicted),0.0
530,s26,r530_s26,Consumer product taxes paid (predicted),62518904.59181476
530,s27,r530_s27,Consumer product taxes paid (predicted),32169882.94385559
530,s28,r530_s28,Consumer product taxes paid (predicted),3201529.395386189
530,s01,r530_s01,Consumer social benefits received,11550133.665383218
530,s02,r530_s02,Consumer social benefits received,18803192.42703162
530,s03,r530_s03,Consumer social benefits received,15252135.692633737
530,s04,r530_s04,Consumer social benefits received,52647603.37419686
530,s05,r530_s05,Consumer social benefits received,14937958.44167144
530,s06,r530_s06,Consumer social benefits received,16697592.31308568
530,s07,r530_s07,Consumer social benefits received,16046772.369838912
530,s08,r530_s08,Consumer social benefits received,586026.6538202454
530,s09,r530_s09,Consumer social benefits received,1184731.3975120713
530,s10,r530_s10,Consumer social benefits received,3264738.435080672
530,s11,r530_s11,Consumer social benefits received,8198244.740555028
530,s12,r530_s12,Consumer social benefits received,29278063.704192497
530,s13,r530_s13,Consumer social benefits received,11565562.31508151
530,s14,r530_s14,Consumer social benefits received,22002668.88911036
530,s15,r530_s15,Consumer social benefits received,69927132.40802033
530,s16,r530_s16,Consumer social benefits received,33509521.2416935
530,s17,r530_s17,Consumer social benefits received,21268898.08465145
530,s18,r530_s18,Consumer social benefits received,15284864.3849145
530,s19,r530_s19,Consumer social benefits received,20363374.15457607
530,s20,r530_s20,Consumer social benefits received,3430534.1494797594
530,s21,r530_s21,Consumer social benefits received,48764.65715898581
530,s22,r530_s22,Consumer social benefits received,345643929.5812355
530,s23,r530_s23,Consumer social benefits received,904419822.0457067
530,s24,r530_s24,Consumer social benefits received,72857667.11391841
530,s25,r530_s25,Consumer social benefits received,10174823.737613872
530,s26,r530_s26,Consumer social benefits received,38571248.3654255
530,s27,r530_s27,Consumer social benefits received,15200098.64925351
530,s28,r530_s28,Consumer social benefits received,74813404.63873066
530,s01,r530_s01,Consumer social contributions paid,7355902.447710475
530,s02,r530_s02,Consumer social contributions paid,13589314.738120591
530,s03,r530_s03,Consumer social contributions paid,8557222.628236618
530,s04,r530_s04,Consumer social contributions paid,66606161.84489276
530,s05,r530_s05,Consumer social contributions paid,14395295.126032235
530,s06,r530_s06,Consumer social contributions paid,13852300.230507169
530,s07,r530_s07,Consumer social contributions paid,32319860.447614443
530,s08,r530_s08,Consumer social contributions paid,1959598.1389295368
530,s09,r530_s09,Consumer social contributions paid,2483542.0836846014
530,s10,r530_s10,Consumer social contributions paid,5183296.393634063
530,s11,r530_s11,Consumer social contributions paid,5862743.088273089
530,s12,r530_s12,Consumer social contributions paid,59507662.46601847
530,s13,r530_s13,Consumer social contributions paid,23753199.8019618
530,s14,r530_s14,Consumer social contributions paid,14285837.446131311
530,s15,r530_s15,Consumer social contributions paid,239352691.8146868
530,s16,r530_s16,Consumer social contributions paid,63257899.87215976
530,s17,r530_s17,Consumer social contributions paid,26504121.365636524
530,s18,r530_s18,Consumer social contributions paid,10116388.56373503
530,s19,r530_s19,Consumer social contributions paid,24489353.99556532
530,s20,r530_s20,Consumer social contributions paid,7635642.653979942
530,s21,r530_s21,Consumer social contributions paid,1063258.162352488
530,s22,r530_s22,Consumer social contributions paid,20418536.61299776
530,s23,r530_s23,Consumer social contributions paid,23184271.447698325
530,s24,r530_s24,Consumer social contributions paid,83569767.53595448
530,s25,r530_s25,Consumer social contributions paid,293525.0708234856
530,s26,r530_s26,Consumer social contributions paid,52867305.14470156
530,s27,r530_s27,Consumer social contributions paid,21236958.362195563
530,s28,r530_s28,Consumer social contributions paid,2156787.946811452
530,s01,r530_s01,Surplus of owner-occupied housing to consumers,2534076.5
530,s02,r530_s02,Surplus of owner-occupied housing to consumers,4181934.0
530,s03,r530_s03,Surplus of owner-occupied housing to consumers,2160394.3
530,s04,r530_s04,Surplus of owner-occupied housing to consumers,21841964.0
530,s05,r530_s05,Surplus of owner-occupied housing to consumers,5543641.0
530,s06,r530_s06,Surplus of owner-occupied housing to consumers,3256612.3
530,s07,r530_s07,Surplus of owner-occupied housing to consumers,8898518.0
530,s08,r530_s08,Surplus of owner-occupied housing to consumers,482463.84
530,s09,r530_s09,Surplus of owner-occupied housing to consumers,835202.69
530,s10,r530_s10,Surplus of owner-occupied housing to consumers,1092188.1
530,s11,r530_s11,Surplus of owner-occupied housing to consumers,2797066.5
530,s12,r530_s12,Surplus of owner-occupied housing to consumers,20543460.0
530,s13,r530_s13,Surplus of owner-occupied housing to consumers,7516879.0
530,s14,r530_s14,Surplus of owner-occupied housing to consumers,4316244.0
530,s15,r530_s15,Surplus of owner-occupied housing to consumers,59257676.0
530,s16,r530_s16,Surplus of owner-occupied housing to consumers,19612702.0
530,s17,r530_s17,Surplus of owner-occupied housing to consumers,10320670.0
530,s18,r530_s18,Surplus of owner-occupied housing to consumers,3784705.3
530,s19,r530_s19,Surplus of owner-occupied housing to consumers,10191318.0
530,s20,r530_s20,Surplus of owner-occupied housing to consumers,1943452.4
530,s21,r530_s21,Surplus of owner-occupied housing to consumers,192739.08
530,s22,r530_s22,Surplus of owner-occupied housing to consumers,18417936.0
530,s23,r530_s23,Surplus of owner-occupied housing to consumers,73428560.0
530,s24,r530_s24,Surplus of owner-occupied housing to consumers,25618236.0
530,s25,r530_s25,Surplus of owner-occupied housing to consumers,2168314.5
530,s26,r530_s26,Surplus of owner-occupied housing to consumers,15183297.0
530,s27,r530_s27,Surplus of owner-occupied housing to consumers,6838977.0
530,s28,r530_s28,Surplus of owner-occupied housing to consumers,1041528.6
540,s01,r540_s01,Consumer adjustment for pension entitlements received,6429095.111063004
540,s02,r540_s02,Consumer adjustment for pension entitlements received,14734012.34472084
540,s03,r540_s03,Consumer adjustment for pension entitlements received,19652297.05565834
540,s04,r540_s04,Consumer adjustment for pension entitlements received,98153225.4160595
540,s05,r540_s05,Consumer adjustment for pension entitlements received,22168201.71397972
540,s06,r540_s06,Consumer adjustment for pension entitlements received,8042843.800016403
540,s07,r540_s07,Consumer adjustment for pension entitlements received,11070824.038204191
540,s08,r540_s08,Consumer adjustment for pension entitlements received,25980488.55042267
540,s09,r540_s09,Consumer adjustment for pension entitlements received,11194401.869598389
540,s10,r540_s10,Consumer adjustment for pension entitlements received,5991438.402862549
540,s11,r540_s11,Consumer adjustment for pension entitlements received,15541449.063049316
540,s12,r540_s12,Consumer adjustment for pension entitlements received,76297236.8917799
540,s13,r540_s13,Consumer adjustment for pension entitlements received,40649662.76746368
540,s14,r540_s14,Consumer adjustment for pension entitlements received,50842955.07641983
540,s15,r540_s15,Consumer adjustment for pension entitlements received,580666224.4319668
540,s16,r540_s16,Consumer adjustment for pension entitlements received,100350782.01016998
540,s17,r540_s17,Consumer adjustment for pension entitlements received,48580259.169732094
540,s18,r540_s18,Consumer adjustment for pension entitlements received,16963563.49734783
540,s19,r540_s19,Consumer adjustment for pension entitlements received,24570077.83808136
540,s20,r540_s20,Consumer adjustment for pension entitlements received,11538892.261009216
540,s21,r540_s21,Consumer adjustment for pension entitlements received,5624033.411865234
540,s22,r540_s22,Consumer adjustment for pension entitlements received,-68529221.02943254
540,s23,r540_s23,Consumer adjustment for pension entitlements received,-605282450.6295595
540,s24,r540_s24,Consumer adjustment for pension entitlements received,297881248.4318123
540,s25,r540_s25,Consumer adjustment for pension entitlements received,-135441.87377870083
540,s26,r540_s26,Consumer adjustment for pension entitlements received,145456758.47252798
540,s27,r540_s27,Consumer adjustment for pension entitlements received,73185473.23796082
540,s28,r540_s28,Consumer adjustment for pension entitlements received,2557848.470729828
540,s01,r540_s01,Consumer dividends received,588352.9987741885
540,s02,r540_s02,Consumer dividends received,2910198.434722055
540,s03,r540_s03,Consumer dividends received,3144198.922455167
540,s04,r540_s04,Consumer dividends received,24685352.95324263
540,s05,r540_s05,Consumer dividends received,5395953.766321297
540,s06,r540_s06,Consumer dividends received,1046499.657577203
540,s07,r540_s07,Consumer dividends received,5840127.596114831
540,s08,r540_s08,Consumer dividends received,554554.6779572462
540,s09,r540_s09,Consumer dividends received,2454773.843613817
540,s10,r540_s10,Consumer dividends received,342509.2960618819
540,s11,r540_s11,Consumer dividends received,3532758.174636592
540,s12,r540_s12,Consumer dividends received,15157976.43403293
540,s13,r540_s13,Consumer dividends received,13096176.71522039
540,s14,r540_s14,Consumer dividends received,2489377.089987869
540,s15,r540_s15,Consumer dividends received,168648541.2433129
540,s16,r540_s16,Consumer dividends received,40346377.21913778
540,s17,r540_s17,Consumer dividends received,24389710.58145195
540,s18,r540_s18,Consumer dividends received,1608289.599660631
540,s19,r540_s19,Consumer dividends received,2162138.700005905
540,s20,r540_s20,Consumer dividends received,394044.8385030578
540,s21,r540_s21,Consumer dividends received,502464.4124652091
540,s22,r540_s22,Consumer dividends received,9793491.82017527
540,s23,r540_s23,Consumer dividends received,75313701.8219204
540,s24,r540_s24,Consumer dividends received,10858381.00486611
540,s25,r540_s25,Consumer dividends received,99019.7022419995
540,s26,r540_s26,Consumer dividends received,5378471.336993458
540,s27,r540_s27,Consumer dividends received,2771709.000134835
540,s28,r540_s28,Consumer dividends received,415739.6072435646
540,s01,r540_s01,Consumer gross saving,23191429.167336583
540,s02,r540_s02,Consumer gross saving,14704014.125209032
540,s03,r540_s03,Consumer gross saving,35708186.777989745
540,s04,r540_s04,Consumer gross saving,236422409.89720103
540,s05,r540_s05,Consumer gross saving,45201530.38708031
540,s06,r540_s06,Consumer gross saving,5329417.938718617
540,s07,r540_s07,Consumer gross saving,-556961.8274965584
540,s08,r540_s08,Consumer gross saving,24402314.45459667
540,s09,r540_s09,Consumer gross saving,17531725.25563273
540,s10,r540_s10,Consumer gross saving,-2794502.2103728205
540,s11,r540_s11,Consumer gross saving,20953323.12703082
540,s12,r540_s12,Consumer gross saving,141079204.97334874
540,s13,r540_s13,Consumer gross saving,106926834.38994436
540,s14,r540_s14,Consumer gross saving,119419518.2793392
540,s15,r540_s15,Consumer gross saving,1030591508.9309988
540,s16,r540_s16,Consumer gross saving,185280322.1010888
540,s17,r540_s17,Consumer gross saving,151375944.28709304
540,s18,r540_s18,Consumer gross saving,34810603.9161489
540,s19,r540_s19,Consumer gross saving,58667399.50452176
540,s20,r540_s20,Consumer gross saving,18242440.10685891
540,s21,r540_s21,Consumer gross saving,-1951682.553060308
540,s22,r540_s22,Consumer gross saving,-442468723.6882784
540,s23,r540_s23,Consumer gross saving,-735667891.4517813
540,s24,r540_s24,Consumer gross saving,524615567.0388937
540,s25,r540_s25,Consumer gross saving,-18256553.53987614
540,s26,r540_s26,Consumer gross saving,269915854.4866698
540,s27,r540_s27,Consumer gross saving,136465578.6182325
540,s28,r540_s28,Consumer gross saving,-29985415.11341524
540,s01,r540_s01,Consumer interest paid,2499770.277916888
540,s02,r540_s02,Consumer interest paid,3099248.063250821
540,s03,r540_s03,Consumer interest paid,3567378.6497848365
540,s04,r540_s04,Consumer interest paid,19054820.712143477
540,s05,r540_s05,Consumer interest paid,4857660.236173115
540,s06,r540_s06,Consumer interest paid,2240892.821450266
540,s07,r540_s07,Consumer interest paid,1892714.1400879724
540,s08,r540_s08,Consumer interest paid,3193136.047269369
540,s09,r540_s09,Consumer interest paid,1792112.3144375489
540,s10,r540_s10,Consumer interest paid,1272072.497539568
540,s11,r540_s11,Consumer interest paid,3081969.536467063
540,s12,r540_s12,Consumer interest paid,14220873.441957006
540,s13,r540_s13,Consumer interest paid,7092163.626761632
540,s14,r540_s14,Consumer interest paid,8667653.718196627
540,s15,r540_s15,Consumer interest paid,66257780.77908953
540,s16,r540_s16,Consumer interest paid,15023832.183745695
540,s17,r540_s17,Consumer interest paid,6947406.864939163
540,s18,r540_s18,Consumer interest paid,4226707.0073259175
540,s19,r540_s19,Consumer interest paid,4143981.676419328
540,s20,r540_s20,Consumer interest paid,1924101.9050147152
540,s21,r540_s21,Consumer interest paid,829002.2046050174
540,s22,r540_s22,Consumer interest paid,22882394.335288428
540,s23,r540_s23,Consumer interest paid,39782803.12301085
540,s24,r540_s24,Consumer interest paid,45012684.67801828
540,s25,r540_s25,Consumer interest paid,447565.28180353343
540,s26,r540_s26,Consumer interest paid,20530847.630505063
540,s27,r540_s27,Consumer interest paid,12238158.986376816
540,s28,r540_s28,Consumer interest paid,3252203.357436919
540,s01,r540_s01,Consumer interest received,273482.5153624952
540,s02,r540_s02,Consumer interest received,639427.55644051
540,s03,r540_s03,Consumer interest received,355839.35839427006
540,s04,r540_s04,Consumer interest received,1564781.6002022158
540,s05,r540_s05,Consumer interest received,357314.3401907229
540,s06,r540_s06,Consumer interest received,176193.06424012835
540,s07,r540_s07,Consumer interest received,95251.85556127966
540,s08,r540_s08,Consumer interest received,295858.08417059603
540,s09,r540_s09,Consumer interest received,688822.0380382487
540,s10,r540_s10,Consumer interest received,199479.4184815537
540,s11,r540_s11,Consumer interest received,318302.4960131876
540,s12,r540_s12,Consumer interest received,1305936.538311174
