prod_sector,value,var_name,prod_muni_name
18,1044167.3898089924,Producer product taxes paid,Ærø
19,2058076.9397847056,Producer product taxes paid,Ærø
20,0.0,Producer product taxes paid,Ærø
21,0.0,Producer product taxes paid,Ærø
24,10195504.184048612,Producer product taxes paid,Ærø
26,4219828.266112356,Producer product taxes paid,Ærø
27,3267856.1068619415,Producer product taxes paid,Ærø
77,638808.4574541099,Producer product taxes paid,Ærø
88,2989469.0482731913,Producer product taxes paid,Ærø
99,506009.6368867973,Producer product taxes paid,Ærø
01,30658.937853841955,Producer sales to capital accumulation cell,Ærø
02,1325351.493274821,Producer sales to capital accumulation cell,Ærø
03,2037636.1821854424,Producer sales to capital accumulation cell,Ærø
04,11736834.308266852,Producer sales to capital accumulation cell,Ærø
05,3913977.0834768554,Producer sales to capital accumulation cell,Ærø
06,172587.00492772888,Producer sales to capital accumulation cell,Ærø
07,0.0,Producer sales to capital accumulation cell,Ærø
08,426261.33618295856,Producer sales to capital accumulation cell,Ærø
09,0.0,Producer sales to capital accumulation cell,Ærø
10,12929.050034113976,Producer sales to capital accumulation cell,Ærø
11,1209835.0632927949,Producer sales to capital accumulation cell,Ærø
12,135511760.85969228,Producer sales to capital accumulation cell,Ærø
13,792312.1880871427,Producer sales to capital accumulation cell,Ærø
14,58527.90160911765,Producer sales to capital accumulation cell,Ærø
15,3632068.095965664,Producer sales to capital accumulation cell,Ærø
16,2376877.8232668536,Producer sales to capital accumulation cell,Ærø
17,2377668.871622682,Producer sales to capital accumulation cell,Ærø
18,533691.2842315278,Producer sales to capital accumulation cell,Ærø
19,514250.7777125966,Producer sales to capital accumulation cell,Ærø
20,0.0,Producer sales to capital accumulation cell,Ærø
21,0.0,Producer sales to capital accumulation cell,Ærø
24,981563.1970653032,Producer sales to capital accumulation cell,Ærø
26,197376.6323690088,Producer sales to capital accumulation cell,Ærø
27,1261547.4782869427,Producer sales to capital accumulation cell,Ærø
77,7936.920472624594,Producer sales to capital accumulation cell,Ærø
88,0.0,Producer sales to capital accumulation cell,Ærø
99,6286.952428930375,Producer sales to capital accumulation cell,Ærø
01,1133.10205078125,Producer sales to government,Ærø
02,15193254.000000002,Producer sales to government,Ærø
03,782999.1874999999,Producer sales to government,Ærø
04,9813827.0,Producer sales to government,Ærø
05,2511302.7500000005,Producer sales to government,Ærø
06,0.0,Producer sales to government,Ærø
07,0.0,Producer sales to government,Ærø
08,0.0,Producer sales to government,Ærø
09,0.0,Producer sales to government,Ærø
10,0.0,Producer sales to government,Ærø
11,72155.953125,Producer sales to government,Ærø
12,5648477.000000001,Producer sales to government,Ærø
13,48888.53124999999,Producer sales to government,Ærø
14,9238162.0,Producer sales to government,Ærø
15,14863.556640625,Producer sales to government,Ærø
16,132715.0,Producer sales to government,Ærø
17,622388.9375,Producer sales to government,Ærø
18,13573082.000000002,Producer sales to government,Ærø
19,15.613513946533203,Producer sales to government,Ærø
20,0.0,Producer sales to government,Ærø
21,0.0,Producer sales to government,Ærø
24,186716848.0,Producer sales to government,Ærø
26,87874776.0,Producer sales to government,Ærø
27,53002844.0,Producer sales to government,Ærø
77,0.0,Producer sales to government,Ærø
88,0.0,Producer sales to government,Ærø
99,0.0,Producer sales to government,Ærø
01,2879075.678821794,Producer dividends paid,Haderslev
02,1023199.6925258848,Producer dividends paid,Haderslev
03,18084555.13650182,Producer dividends paid,Haderslev
04,5545356.6983276,Producer dividends paid,Haderslev
05,10635636.515881063,Producer dividends paid,Haderslev
06,5368989.257300978,Producer dividends paid,Haderslev
07,49935.366696376615,Producer dividends paid,Haderslev
08,0.0,Producer dividends paid,Haderslev
09,209964.1228670129,Producer dividends paid,Haderslev
10,6351861.784003135,Producer dividends paid,Haderslev
11,6415497.762918184,Producer dividends paid,Haderslev
12,21447258.43046666,Producer dividends paid,Haderslev
13,2062927.432078724,Producer dividends paid,Haderslev
14,720108.042644613,Producer dividends paid,Haderslev
15,49940981.80005793,Producer dividends paid,Haderslev
16,28307804.69106689,Producer dividends paid,Haderslev
17,11854970.78690678,Producer dividends paid,Haderslev
18,0.0,Producer dividends paid,Haderslev
19,7573268.26313136,Producer dividends paid,Haderslev
20,2790899.717379433,Producer dividends paid,Haderslev
21,948444.3859351196,Producer dividends paid,Haderslev
24,0.0,Producer dividends paid,Haderslev
26,4273629.537201289,Producer dividends paid,Haderslev
27,12268687.77116013,Producer dividends paid,Haderslev
77,2.138639497393231e-09,Producer dividends paid,Haderslev
88,0.0,Producer dividends paid,Haderslev
99,0.0,Producer dividends paid,Haderslev
01,55063416.00000001,Producer exports,Haderslev
02,64841200.00000001,Producer exports,Haderslev
03,76157455.99999999,Producer exports,Haderslev
04,345426720.0,Producer exports,Haderslev
05,32959785.07304632,Producer exports,Haderslev
06,119042120.0,Producer exports,Haderslev
07,0.0,Producer exports,Haderslev
08,15182452.0,Producer exports,Haderslev
09,11592755.999999998,Producer exports,Haderslev
10,5548477.0,Producer exports,Haderslev
11,166350303.99999997,Producer exports,Haderslev
12,416518240.0,Producer exports,Haderslev
13,80536543.99999999,Producer exports,Haderslev
14,5582199.5,Producer exports,Haderslev
15,2586836735.9999995,Producer exports,Haderslev
16,1132473216.0,Producer exports,Haderslev
17,29757288.0,Producer exports,Haderslev
18,7089528.0,Producer exports,Haderslev
19,323001536.0,Producer exports,Haderslev
20,61330396.00000001,Producer exports,Haderslev
21,39834656.52348977,Producer exports,Haderslev
24,6235169.500000001,Producer exports,Haderslev
26,2701402.75,Producer exports,Haderslev
27,8161306.500000001,Producer exports,Haderslev
77,0.0,Producer exports,Haderslev
88,0.0,Producer exports,Haderslev
99,0.0,Producer exports,Haderslev
01,35704611.99999996,Producer imports,Haderslev
02,80843752.0,Producer imports,Haderslev
03,197928800.0,Producer imports,Haderslev
04,225551775.99999997,Producer imports,Haderslev
05,119971106.25006859,Producer imports,Haderslev
06,54869703.99999998,Producer imports,Haderslev
07,0.0,Producer imports,Haderslev
08,7674631.499999999,Producer imports,Haderslev
09,4830888.0,Producer imports,Haderslev
10,22949064.0,Producer imports,Haderslev
11,167662480.0,Producer imports,Haderslev
12,541263487.9999999,Producer imports,Haderslev
13,45388168.0,Producer imports,Haderslev
14,21797730.0,Producer imports,Haderslev
15,1137829248.0,Producer imports,Haderslev
16,326867264.0,Producer imports,Haderslev
17,20705439.999999993,Producer imports,Haderslev
18,14318798.000000004,Producer imports,Haderslev
19,204376256.0,Producer imports,Haderslev
20,71338992.0,Producer imports,Haderslev
21,35622038.921496704,Producer imports,Haderslev
24,65642331.9999999,Producer imports,Haderslev
26,37628331.99999995,Producer imports,Haderslev
27,182485088.0000001,Producer imports,Haderslev
77,219895.93750000023,Producer imports,Haderslev
88,485464.2499999997,Producer imports,Haderslev
99,408463.5000000003,Producer imports,Haderslev
01,5908253.84637769,Producer product taxes paid,Haderslev
02,18745204.96855628,Producer product taxes paid,Haderslev
03,2069943.6282703108,Producer product taxes paid,Haderslev
04,55116717.56859739,Producer product taxes paid,Haderslev
05,12643512.930221768,Producer product taxes paid,Haderslev
06,1746217.8474036767,Producer product taxes paid,Haderslev
07,0.0,Producer product taxes paid,Haderslev
08,413251.9181968739,Producer product taxes paid,Haderslev
09,142631.70027841494,Producer product taxes paid,Haderslev
10,1757342.983326472,Producer product taxes paid,Haderslev
11,4304695.716608929,Producer product taxes paid,Haderslev
12,16790478.951430637,Producer product taxes paid,Haderslev
13,6603183.080937423,Producer product taxes paid,Haderslev
14,4254145.214759018,Producer product taxes paid,Haderslev
15,21604311.524928667,Producer product taxes paid,Haderslev
16,13731027.250227587,Producer product taxes paid,Haderslev
17,31084626.946458578,Producer product taxes paid,Haderslev
18,9522310.489009427,Producer product taxes paid,Haderslev
19,22609279.440913875,Producer product taxes paid,Haderslev
20,2694490.265538523,Producer product taxes paid,Haderslev
21,60702.570044845204,Producer product taxes paid,Haderslev
24,62305765.70760137,Producer product taxes paid,Haderslev
26,44472668.83285553,Producer product taxes paid,Haderslev
27,129076943.73080857,Producer product taxes paid,Haderslev
77,6787930.472026332,Producer product taxes paid,Haderslev
88,30684958.551366083,Producer product taxes paid,Haderslev
99,12608789.959620342,Producer product taxes paid,Haderslev
01,237520.57825505547,Producer sales to capital accumulation cell,Haderslev
02,23176726.91742539,Producer sales to capital accumulation cell,Haderslev
03,8811833.667987268,Producer sales to capital accumulation cell,Haderslev
04,19613434.03041726,Producer sales to capital accumulation cell,Haderslev
05,58192552.18807486,Producer sales to capital accumulation cell,Haderslev
06,956988.3500829132,Producer sales to capital accumulation cell,Haderslev
07,0.0,Producer sales to capital accumulation cell,Haderslev
08,2678757.299345076,Producer sales to capital accumulation cell,Haderslev
09,4200667.2872639,Producer sales to capital accumulation cell,Haderslev
10,190314.14275758603,Producer sales to capital accumulation cell,Haderslev
11,7054148.337459098,Producer sales to capital accumulation cell,Haderslev
12,1051835326.635142,Producer sales to capital accumulation cell,Haderslev
13,23689423.915582765,Producer sales to capital accumulation cell,Haderslev
14,800133.552833055,Producer sales to capital accumulation cell,Haderslev
15,445243443.64033127,Producer sales to capital accumulation cell,Haderslev
16,165457366.56363803,Producer sales to capital accumulation cell,Haderslev
17,31815923.82395433,Producer sales to capital accumulation cell,Haderslev
18,6842000.764056656,Producer sales to capital accumulation cell,Haderslev
19,22229769.37011725,Producer sales to capital accumulation cell,Haderslev
20,198335733.46130976,Producer sales to capital accumulation cell,Haderslev
21,31644.346333618763,Producer sales to capital accumulation cell,Haderslev
24,2206555.872496152,Producer sales to capital accumulation cell,Haderslev
26,65170147.95594089,Producer sales to capital accumulation cell,Haderslev
27,26284779.18412208,Producer sales to capital accumulation cell,Haderslev
77,84337.11904489715,Producer sales to capital accumulation cell,Haderslev
88,0.0,Producer sales to capital accumulation cell,Haderslev
99,156658.79797179095,Producer sales to capital accumulation cell,Haderslev
01,8778.355468749998,Producer sales to government,Haderslev
02,134436656.0,Producer sales to government,Haderslev
03,3386109.0000000005,Producer sales to government,Haderslev
04,184477760.0,Producer sales to government,Haderslev
05,3880026.0,Producer sales to government,Haderslev
06,1044079.5625,Producer sales to government,Haderslev
07,0.0,Producer sales to government,Haderslev
08,131661.828125,Producer sales to government,Haderslev
09,1811.1944580078125,Producer sales to government,Haderslev
10,0.0,Producer sales to government,Haderslev
11,2081815.5,Producer sales to government,Haderslev
12,39286572.00000001,Producer sales to government,Haderslev
13,1874626.375,Producer sales to government,Haderslev
14,128267408.0,Producer sales to government,Haderslev
15,5484738.5,Producer sales to government,Haderslev
16,8379390.5,Producer sales to government,Haderslev
17,6705700.0,Producer sales to government,Haderslev
18,124704752.0,Producer sales to government,Haderslev
19,13527545.999999998,Producer sales to government,Haderslev
20,7274316.0,Producer sales to government,Haderslev
21,20683.228515625,Producer sales to government,Haderslev
24,1283945600.0,Producer sales to government,Haderslev
26,1060785664.0,Producer sales to government,Haderslev
27,1918942080.0,Producer sales to government,Haderslev
77,0.0,Producer sales to government,Haderslev
88,0.0,Producer sales to government,Haderslev
99,0.0,Producer sales to government,Haderslev
01,6124843.215969419,Producer dividends paid,Billund
02,0.0,Producer dividends paid,Billund
03,12244732.064075854,Producer dividends paid,Billund
04,10639426.64499874,Producer dividends paid,Billund
05,3751914.823572161,Producer dividends paid,Billund
06,10152347.938878758,Producer dividends paid,Billund
07,30578106.544464428,Producer dividends paid,Billund
08,0.0,Producer dividends paid,Billund
09,292976.0814023752,Producer dividends paid,Billund
10,3221004.546004611,Producer dividends paid,Billund
11,7460625.302556357,Producer dividends paid,Billund
12,14700033.885799255,Producer dividends paid,Billund
13,2543623.994595781,Producer dividends paid,Billund
14,0.0,Producer dividends paid,Billund
15,346766866.3051171,Producer dividends paid,Billund
16,21149363.68606197,Producer dividends paid,Billund
17,20871594.852585237,Producer dividends paid,Billund
18,0.0,Producer dividends paid,Billund
19,6227527.096329456,Producer dividends paid,Billund
20,1478991.5161690295,Producer dividends paid,Billund
21,272998.8591638684,Producer dividends paid,Billund
24,429229.2202953576,Producer dividends paid,Billund
26,1224124.0273404303,Producer dividends paid,Billund
27,2343591.576436209,Producer dividends paid,Billund
77,5.346598744062407e-10,Producer dividends paid,Billund
88,2.138639497393231e-09,Producer dividends paid,Billund
99,0.0,Producer dividends paid,Billund
01,122048072.0,Producer exports,Billund
02,142369072.0,Producer exports,Billund
03,147789456.0,Producer exports,Billund
04,367159136.0,Producer exports,Billund
05,5514289.361570001,Producer exports,Billund
06,345844512.0,Producer exports,Billund
07,1550548480.0,Producer exports,Billund
08,0.0,Producer exports,Billund
09,6403632.500000001,Producer exports,Billund
10,7812855.000000001,Producer exports,Billund
11,105605328.0,Producer exports,Billund
12,414238112.00000006,Producer exports,Billund
13,68192000.0,Producer exports,Billund
14,2605280.9999999995,Producer exports,Billund
15,13019768832.0,Producer exports,Billund
16,837610240.0,Producer exports,Billund
17,77734120.0,Producer exports,Billund
18,11542937.0,Producer exports,Billund
19,245722528.00000003,Producer exports,Billund
20,31625800.000000004,Producer exports,Billund
21,11835334.888713108,Producer exports,Billund
24,2805856.5,Producer exports,Billund
26,833349.75,Producer exports,Billund
27,2780310.5000000005,Producer exports,Billund
77,0.0,Producer exports,Billund
88,0.0,Producer exports,Billund
99,0.0,Producer exports,Billund
01,43764707.99999999,Producer imports,Billund
02,194687008.00000003,Producer imports,Billund
03,126223912.0,Producer imports,Billund
04,198680047.99999985,Producer imports,Billund
05,11996109.476657862,Producer imports,Billund
06,130233112.00000003,Producer imports,Billund
07,844235135.9999998,Producer imports,Billund
08,0.0,Producer imports,Billund
09,3168827.2500000014,Producer imports,Billund
10,23972558.0,Producer imports,Billund
11,35097964.0,Producer imports,Billund
12,522618944.0000001,Producer imports,Billund
13,41392172.000000015,Producer imports,Billund
14,10768155.999999996,Producer imports,Billund
15,6452983808.0,Producer imports,Billund
16,240562400.00000012,Producer imports,Billund
17,84676280.00000001,Producer imports,Billund
18,10332025.000000002,Producer imports,Billund
19,136825312.00000003,Producer imports,Billund
20,36786860.0,Producer imports,Billund
21,5775027.31351664,Producer imports,Billund
24,53925588.000000015,Producer imports,Billund
26,14806597.999999998,Producer imports,Billund
27,30173080.00000002,Producer imports,Billund
77,80895.57812499987,Producer imports,Billund
88,272864.09374999936,Producer imports,Billund
99,275601.9687500004,Producer imports,Billund
01,7242005.839785643,Producer product taxes paid,Billund
02,70776625.41754001,Producer product taxes paid,Billund
03,1320052.342425432,Producer product taxes paid,Billund
04,37874043.51987725,Producer product taxes paid,Billund
05,4298783.403570251,Producer product taxes paid,Billund
06,9249120.658641426,Producer product taxes paid,Billund
07,46542927.32963531,Producer product taxes paid,Billund
08,0.0,Producer product taxes paid,Billund
09,107208.78448755053,Producer product taxes paid,Billund
10,888380.394034002,Producer product taxes paid,Billund
11,577617.5353473333,Producer product taxes paid,Billund
12,16025700.51809897,Producer product taxes paid,Billund
13,5522741.268382096,Producer product taxes paid,Billund
14,1895866.2952957994,Producer product taxes paid,Billund
15,34298608.44066726,Producer product taxes paid,Billund
16,9937236.691181986,Producer product taxes paid,Billund
17,86272540.76010849,Producer product taxes paid,Billund
18,7882074.238049187,Producer product taxes paid,Billund
19,15481567.393831208,Producer product taxes paid,Billund
20,1389448.3010744064,Producer product taxes paid,Billund
21,557091.4226196414,Producer product taxes paid,Billund
24,41738393.489486516,Producer product taxes paid,Billund
26,18813681.407183133,Producer product taxes paid,Billund
27,25392851.96190104,Producer product taxes paid,Billund
77,2497151.9020845285,Producer product taxes paid,Billund
88,17247044.98641491,Producer product taxes paid,Billund
99,8507511.325531788,Producer product taxes paid,Billund
01,291139.4276334002,Producer sales to capital accumulation cell,Billund
02,14867568.237635007,Producer sales to capital accumulation cell,Billund
03,5619516.176390045,Producer sales to capital accumulation cell,Billund
04,23622129.09314023,Producer sales to capital accumulation cell,Billund
05,22951239.263476864,Producer sales to capital accumulation cell,Billund
06,212727328.4521179,Producer sales to capital accumulation cell,Billund
07,18967780.13514502,Producer sales to capital accumulation cell,Billund
08,0.0,Producer sales to capital accumulation cell,Billund
09,6788903.537591413,Producer sales to capital accumulation cell,Billund
10,1221731.9325584727,Producer sales to capital accumulation cell,Billund
11,3027121.1196035026,Producer sales to capital accumulation cell,Billund
12,985499406.1293924,Producer sales to capital accumulation cell,Billund
13,24638693.430815555,Producer sales to capital accumulation cell,Billund
14,615748.8569852775,Producer sales to capital accumulation cell,Billund
15,1504803825.29019,Producer sales to capital accumulation cell,Billund
16,119290893.36062996,Producer sales to capital accumulation cell,Billund
17,40733867.1218553,Producer sales to capital accumulation cell,Billund
18,3569806.60117506,Producer sales to capital accumulation cell,Billund
19,10173543.839840576,Producer sales to capital accumulation cell,Billund
20,102274351.28840432,Producer sales to capital accumulation cell,Billund
21,217254.2466529219,Producer sales to capital accumulation cell,Billund
24,4938237.310774317,Producer sales to capital accumulation cell,Billund
26,530302.6717129527,Producer sales to capital accumulation cell,Billund
27,7239424.3347114045,Producer sales to capital accumulation cell,Billund
77,31026.04197042129,Producer sales to capital accumulation cell,Billund
88,0.0,Producer sales to capital accumulation cell,Billund
99,105702.17316255794,Producer sales to capital accumulation cell,Billund
01,10760.0146484375,Producer sales to government,Billund
02,348171808.0,Producer sales to government,Billund
03,2159402.25,Producer sales to government,Billund
04,91170312.0,Producer sales to government,Billund
05,432718.09375,Producer sales to government,Billund
06,1219791.25,Producer sales to government,Billund
07,91993680.0,Producer sales to government,Billund
08,0.0,Producer sales to government,Billund
09,22245.23828125,Producer sales to government,Billund
10,0.0,Producer sales to government,Billund
11,1028727.1875,Producer sales to government,Billund
12,36810136.00000001,Producer sales to government,Billund
13,1441126.625,Producer sales to government,Billund
14,45410636.0,Producer sales to government,Billund
15,4827494.0,Producer sales to government,Billund
16,6182281.0,Producer sales to government,Billund
17,10677822.0,Producer sales to government,Billund
18,132157104.0,Producer sales to government,Billund
19,4865444.0,Producer sales to government,Billund
20,3751093.75,Producer sales to government,Billund
21,1315119.1250000002,Producer sales to government,Billund
24,752222784.0,Producer sales to government,Billund
26,488586560.0,Producer sales to government,Billund
27,392847296.0,Producer sales to government,Billund
77,0.0,Producer sales to government,Billund
88,0.0,Producer sales to government,Billund
99,0.0,Producer sales to government,Billund
01,5525417.412994147,Producer dividends paid,Sønderborg
02,4902536.13851638,Producer dividends paid,Sønderborg
03,20867540.00726649,Producer dividends paid,Sønderborg
04,4414672.447996968,Producer dividends paid,Sønderborg
05,14081822.252770988,Producer dividends paid,Sønderborg
06,8777224.934377685,Producer dividends paid,Sønderborg
07,10764534.777971406,Producer dividends paid,Sønderborg
08,536374.1859773793,Producer dividends paid,Sønderborg
09,1553394.793304444,Producer dividends paid,Sønderborg
10,8129200.571186179,Producer dividends paid,Sønderborg
11,22177096.036902245,Producer dividends paid,Sønderborg
12,24748717.822213683,Producer dividends paid,Sønderborg
13,1743234.666366573,Producer dividends paid,Sønderborg
14,1074354.236651802,Producer dividends paid,Sønderborg
15,280301056.1426703,Producer dividends paid,Sønderborg
16,23527431.06857104,Producer dividends paid,Sønderborg
17,23641242.464394987,Producer dividends paid,Sønderborg
18,0.0,Producer dividends paid,Sønderborg
19,5520520.546969083,Producer dividends paid,Sønderborg
20,3268171.663234284,Producer dividends paid,Sønderborg
21,3838775.384044247,Producer dividends paid,Sønderborg
24,4532942.505785332,Producer dividends paid,Sønderborg
26,4168257.975111596,Producer dividends paid,Sønderborg
27,5814246.299867282,Producer dividends paid,Sønderborg
77,0.0,Producer dividends paid,Sønderborg
88,1.2831837001493416e-08,Producer dividends paid,Sønderborg
99,0.0,Producer dividends paid,Sønderborg
01,129890120.0,Producer exports,Sønderborg
02,139057248.0,Producer exports,Sønderborg
03,176329536.0,Producer exports,Sønderborg
04,218810176.0,Producer exports,Sønderborg
05,109517662.9974205,Producer exports,Sønderborg
06,149727232.00000003,Producer exports,Sønderborg
07,515313792.0,Producer exports,Sønderborg
08,137581376.0,Producer exports,Sønderborg
09,74419880.0,Producer exports,Sønderborg
10,12525115.0,Producer exports,Sønderborg
11,391111264.0,Producer exports,Sønderborg
12,426856896.0,Producer exports,Sønderborg
13,119554904.0,Producer exports,Sønderborg
14,8409238.999999998,Producer exports,Sønderborg
15,12984498175.999998,Producer exports,Sønderborg
16,944165312.0,Producer exports,Sønderborg
17,35687004.0,Producer exports,Sønderborg
18,13203651.999999998,Producer exports,Sønderborg
19,213044656.0,Producer exports,Sønderborg
20,70773520.0,Producer exports,Sønderborg
21,143067960.65433046,Producer exports,Sønderborg
24,8822455.000000002,Producer exports,Sønderborg
26,3323771.25,Producer exports,Sønderborg
27,8505113.0,Producer exports,Sønderborg
77,0.0,Producer exports,Sønderborg
88,0.0,Producer exports,Sønderborg
99,0.0,Producer exports,Sønderborg
01,62703147.99999999,Producer imports,Sønderborg
02,94336055.99999997,Producer imports,Sønderborg
03,367934079.99999994,Producer imports,Sønderborg
04,160330944.00000015,Producer imports,Sønderborg
05,391461833.3335401,Producer imports,Sønderborg
06,43602056.00000002,Producer imports,Sønderborg
07,305676384.0,Producer imports,Sønderborg
08,229925407.99999997,Producer imports,Sønderborg
09,31984219.999999993,Producer imports,Sønderborg
10,53512340.0,Producer imports,Sønderborg
11,196347008.0,Producer imports,Sønderborg
12,553400960.0,Producer imports,Sønderborg
13,50552296.00000004,Producer imports,Sønderborg
14,34537731.99999999,Producer imports,Sønderborg
15,6376571392.000001,Producer imports,Sønderborg
16,271360224.00000006,Producer imports,Sønderborg
17,25357436.0,Producer imports,Sønderborg
18,17566556.000000007,Producer imports,Sønderborg
19,138875199.99999997,Producer imports,Sønderborg
20,82323152.0,Producer imports,Sønderborg
21,116609530.7702521,Producer imports,Sønderborg
24,221575200.0000001,Producer imports,Sønderborg
26,45708511.99999997,Producer imports,Sønderborg
27,70180920.00000009,Producer imports,Sønderborg
77,256048.92187500047,Producer imports,Sønderborg
88,644285.8749999998,Producer imports,Sønderborg
99,676237.312500001,Producer imports,Sønderborg
01,10375861.218969863,Producer product taxes paid,Sønderborg
02,16798510.273996405,Producer product taxes paid,Sønderborg
03,3847862.1383288796,Producer product taxes paid,Sønderborg
04,35399506.066723965,Producer product taxes paid,Sønderborg
05,12626568.603268486,Producer product taxes paid,Sønderborg
06,3588861.888938386,Producer product taxes paid,Sønderborg
07,5161475.143590165,Producer product taxes paid,Sønderborg
08,0.0,Producer product taxes paid,Sønderborg
09,783300.0752059926,Producer product taxes paid,Sønderborg
10,3807135.34532027,Producer product taxes paid,Sønderborg
11,4260301.8112193495,Producer product taxes paid,Sønderborg
12,17528135.212706253,Producer product taxes paid,Sønderborg
13,2610160.2458931077,Producer product taxes paid,Sønderborg
14,6446593.025262259,Producer product taxes paid,Sønderborg
15,71685820.3116856,Producer product taxes paid,Sønderborg
16,10875626.544741603,Producer product taxes paid,Sønderborg
17,32943298.1076929,Producer product taxes paid,Sønderborg
18,12108940.623767296,Producer product taxes paid,Sønderborg
19,15125440.399709038,Producer product taxes paid,Sønderborg
20,3109364.5976412967,Producer product taxes paid,Sønderborg
21,1487959.1935406595,Producer product taxes paid,Sønderborg
24,162031162.39230716,Producer product taxes paid,Sønderborg
26,53851618.97160595,Producer product taxes paid,Sønderborg
27,64832357.59582861,Producer product taxes paid,Sønderborg
77,7903931.066151201,Producer product taxes paid,Sønderborg
88,40723669.50349466,Producer product taxes paid,Sønderborg
99,20874654.78614081,Producer product taxes paid,Sønderborg
01,417125.0573350146,Producer sales to capital accumulation cell,Sønderborg
02,58532095.709392,Producer sales to capital accumulation cell,Sønderborg
03,16380505.164968189,Producer sales to capital accumulation cell,Sønderborg
04,20795992.213711426,Producer sales to capital accumulation cell,Sønderborg
05,61223173.76744121,Producer sales to capital accumulation cell,Sønderborg
06,35177118.43057963,Producer sales to capital accumulation cell,Sønderborg
07,2404853.892096374,Producer sales to capital accumulation cell,Sønderborg
08,42425448.27283323,Producer sales to capital accumulation cell,Sønderborg
09,30426394.33586796,Producer sales to capital accumulation cell,Sønderborg
10,220725.4057424497,Producer sales to capital accumulation cell,Sønderborg
11,14090206.86654918,Producer sales to capital accumulation cell,Sønderborg
12,1068212526.9060332,Producer sales to capital accumulation cell,Sønderborg
13,42828445.59186132,Producer sales to capital accumulation cell,Sønderborg
14,1607152.455305,Producer sales to capital accumulation cell,Sønderborg
15,1861169541.797745,Producer sales to capital accumulation cell,Sønderborg
16,124935347.8201637,Producer sales to capital accumulation cell,Sønderborg
17,59322448.56631712,Producer sales to capital accumulation cell,Sønderborg
18,6628240.585911266,Producer sales to capital accumulation cell,Sønderborg
19,11619327.139523651,Producer sales to capital accumulation cell,Sønderborg
20,228873764.9792413,Producer sales to capital accumulation cell,Sønderborg
21,603324.0902499649,Producer sales to capital accumulation cell,Sønderborg
24,25316516.75056549,Producer sales to capital accumulation cell,Sønderborg
26,49356058.20467,Producer sales to capital accumulation cell,Sønderborg
27,20960050.79692727,Producer sales to capital accumulation cell,Sønderborg
77,98202.95078477204,Producer sales to capital accumulation cell,Sønderborg
88,0.0,Producer sales to capital accumulation cell,Sønderborg
99,259358.60719308743,Producer sales to capital accumulation cell,Sønderborg
01,15416.229492187498,Producer sales to government,Sønderborg
02,131949520.0,Producer sales to government,Sønderborg
03,6294510.500000001,Producer sales to government,Sønderborg
04,229804720.0,Producer sales to government,Sønderborg
05,1961509.125,Producer sales to government,Sønderborg
06,327420.5625,Producer sales to government,Sønderborg
07,3606194.25,Producer sales to government,Sønderborg
08,104297.9765625,Producer sales to government,Sønderborg
09,3284.1162109375005,Producer sales to government,Sønderborg
10,0.0,Producer sales to government,Sønderborg
11,4351572.500000001,Producer sales to government,Sønderborg
12,41208264.0,Producer sales to government,Sønderborg
13,3203715.0,Producer sales to government,Sønderborg
14,158884432.0,Producer sales to government,Sønderborg
15,8351941.000000001,Producer sales to government,Sønderborg
16,6913147.499999999,Producer sales to government,Sønderborg
17,7229294.500000001,Producer sales to government,Sønderborg
18,177661568.0,Producer sales to government,Sønderborg
19,5731142.0,Producer sales to government,Sønderborg
20,8394352.0,Producer sales to government,Sønderborg
21,3158050.4999999995,Producer sales to government,Sønderborg
24,2794217216.0,Producer sales to government,Sønderborg
26,1287391744.0,Producer sales to government,Sønderborg
27,1021373888.0,Producer sales to government,Sønderborg
77,0.0,Producer sales to government,Sønderborg
88,0.0,Producer sales to government,Sønderborg
99,0.0,Producer sales to government,Sønderborg
01,4245522.768163131,Producer dividends paid,Tønder
02,1791117.0018641178,Producer dividends paid,Tønder
03,13325592.921237657,Producer dividends paid,Tønder
04,4824299.056181863,Producer dividends paid,Tønder
05,6439550.135896576,Producer dividends paid,Tønder
06,8780981.009866398,Producer dividends paid,Tønder
07,0.0,Producer dividends paid,Tønder
08,614809.7553026627,Producer dividends paid,Tønder
09,66145.91016623408,Producer dividends paid,Tønder
10,4940446.653928362,Producer dividends paid,Tønder
11,9300089.672260009,Producer dividends paid,Tønder
12,15179596.77430066,Producer dividends paid,Tønder
13,476064.42028886784,Producer dividends paid,Tønder
14,705120.8757155676,Producer dividends paid,Tønder
15,49957857.31911919,Producer dividends paid,Tønder
16,20303910.08882194,Producer dividends paid,Tønder
17,15818726.637733366,Producer dividends paid,Tønder
18,0.0,Producer dividends paid,Tønder
19,6343305.767483114,Producer dividends paid,Tønder
20,1263082.918154382,Producer dividends paid,Tønder
21,22528.496632070608,Producer dividends paid,Tønder
24,0.0,Producer dividends paid,Tønder
26,1923074.3537769965,Producer dividends paid,Tønder
27,4202353.968230324,Producer dividends paid,Tønder
77,0.0,Producer dividends paid,Tønder
88,2.99409529896932e-09,Producer dividends paid,Tønder
99,0.0,Producer dividends paid,Tønder
01,158659168.0,Producer exports,Tønder
02,93638896.0,Producer exports,Tønder
03,243680288.0,Producer exports,Tønder
04,203121728.0,Producer exports,Tønder
05,8465944.720600495,Producer exports,Tønder
06,129950304.0,Producer exports,Tønder
