value,var_name,cust_sector,cust_muni_name
7871704.587138365,Consumer interest paid,19,Haderslev
2698770.8586004116,Consumer interest paid,20,Haderslev
298766.5371424495,Consumer interest paid,21,Haderslev
17077320.20984181,Consumer interest paid,22,Haderslev
29907229.57546049,Consumer interest paid,23,Haderslev
34674947.94853242,Consumer interest paid,24,Haderslev
596873.1467903501,Consumer interest paid,25,Haderslev
21349655.738117173,Consumer interest paid,26,Haderslev
14768423.292161837,Consumer interest paid,27,Haderslev
3342595.8884728267,Consumer interest paid,28,Haderslev
109405.03389355275,Consumer interest received,01,Haderslev
232433.8669231199,Consumer interest received,02,Haderslev
179873.39703803766,Consumer interest received,03,Haderslev
1578330.2259097642,Consumer interest received,04,Haderslev
577451.4168150882,Consumer interest received,05,Haderslev
68403.86340899878,Consumer interest received,06,Haderslev
35818.16041654613,Consumer interest received,07,Haderslev
126244.67316947278,Consumer interest received,08,Haderslev
58131.21658413186,Consumer interest received,09,Haderslev
115631.76766838548,Consumer interest received,10,Haderslev
351399.37831921753,Consumer interest received,11,Haderslev
1220115.3871759283,Consumer interest received,12,Haderslev
758001.3747093311,Consumer interest received,13,Haderslev
424903.1653752872,Consumer interest received,14,Haderslev
2843921.5808121683,Consumer interest received,15,Haderslev
3105591.581015086,Consumer interest received,16,Haderslev
1280946.5167909043,Consumer interest received,17,Haderslev
592401.4334891142,Consumer interest received,18,Haderslev
1043176.1277458553,Consumer interest received,19,Haderslev
476689.74459677946,Consumer interest received,20,Haderslev
44023.14230893908,Consumer interest received,21,Haderslev
2982475.7050683494,Consumer interest received,22,Haderslev
20710006.54449805,Consumer interest received,23,Haderslev
2768323.2246492268,Consumer interest received,24,Haderslev
183467.478218021,Consumer interest received,25,Haderslev
2057055.1921698877,Consumer interest received,26,Haderslev
1307336.346679158,Consumer interest received,27,Haderslev
196394.1427174068,Consumer interest received,28,Haderslev
411902.2714098847,Consumer natural resource rents paid,01,Haderslev
318769.95636684314,Consumer natural resource rents paid,02,Haderslev
390701.41920496465,Consumer natural resource rents paid,03,Haderslev
2112513.487561801,Consumer natural resource rents paid,04,Haderslev
573937.3561189201,Consumer natural resource rents paid,05,Haderslev
190050.4965512545,Consumer natural resource rents paid,06,Haderslev
28015.411842216694,Consumer natural resource rents paid,07,Haderslev
127962.28652255777,Consumer natural resource rents paid,08,Haderslev
56787.996977466384,Consumer natural resource rents paid,09,Haderslev
109032.95419673559,Consumer natural resource rents paid,10,Haderslev
352085.5812602889,Consumer natural resource rents paid,11,Haderslev
1397741.898938733,Consumer natural resource rents paid,12,Haderslev
564851.2766025251,Consumer natural resource rents paid,13,Haderslev
857877.3410062637,Consumer natural resource rents paid,14,Haderslev
2671307.3778199214,Consumer natural resource rents paid,15,Haderslev
1643066.0458813978,Consumer natural resource rents paid,16,Haderslev
535321.5181742414,Consumer natural resource rents paid,17,Haderslev
393730.1123770961,Consumer natural resource rents paid,18,Haderslev
820775.8496476508,Consumer natural resource rents paid,19,Haderslev
221094.60156560288,Consumer natural resource rents paid,20,Haderslev
24229.545377052276,Consumer natural resource rents paid,21,Haderslev
3127125.700225597,Consumer natural resource rents paid,22,Haderslev
8257731.93381506,Consumer natural resource rents paid,23,Haderslev
3482997.147950958,Consumer natural resource rents paid,24,Haderslev
361928.83406971605,Consumer natural resource rents paid,25,Haderslev
1796015.0510740469,Consumer natural resource rents paid,26,Haderslev
1197090.97628501,Consumer natural resource rents paid,27,Haderslev
1326567.6093936388,Consumer natural resource rents paid,28,Haderslev
411902.2714098847,Consumer natural resource rents received,01,Haderslev
318769.95636684314,Consumer natural resource rents received,02,Haderslev
390701.4192049647,Consumer natural resource rents received,03,Haderslev
2112513.487561801,Consumer natural resource rents received,04,Haderslev
573937.3561189201,Consumer natural resource rents received,05,Haderslev
190050.4965512545,Consumer natural resource rents received,06,Haderslev
28015.41184221669,Consumer natural resource rents received,07,Haderslev
127962.28652255776,Consumer natural resource rents received,08,Haderslev
56787.996977466384,Consumer natural resource rents received,09,Haderslev
109032.9541967356,Consumer natural resource rents received,10,Haderslev
352085.5812602889,Consumer natural resource rents received,11,Haderslev
1397741.898938733,Consumer natural resource rents received,12,Haderslev
564851.2766025251,Consumer natural resource rents received,13,Haderslev
857877.3410062637,Consumer natural resource rents received,14,Haderslev
2671307.3778199214,Consumer natural resource rents received,15,Haderslev
1643066.0458813978,Consumer natural resource rents received,16,Haderslev
535321.5181742414,Consumer natural resource rents received,17,Haderslev
393730.1123770961,Consumer natural resource rents received,18,Haderslev
820775.8496476508,Consumer natural resource rents received,19,Haderslev
221094.60156560288,Consumer natural resource rents received,20,Haderslev
24229.54537705228,Consumer natural resource rents received,21,Haderslev
3127125.700225597,Consumer natural resource rents received,22,Haderslev
8257731.93381506,Consumer natural resource rents received,23,Haderslev
3482997.147950958,Consumer natural resource rents received,24,Haderslev
361928.8340697161,Consumer natural resource rents received,25,Haderslev
1796015.0510740469,Consumer natural resource rents received,26,Haderslev
1197090.97628501,Consumer natural resource rents received,27,Haderslev
1326567.6093936388,Consumer natural resource rents received,28,Haderslev
36333914.82560648,Consumer non-product taxes paid,01,Haderslev
50665237.70729897,Consumer non-product taxes paid,02,Haderslev
48716746.62611153,Consumer non-product taxes paid,03,Haderslev
377232051.356785,Consumer non-product taxes paid,04,Haderslev
99548048.04271914,Consumer non-product taxes paid,05,Haderslev
28688867.711822357,Consumer non-product taxes paid,06,Haderslev
10387062.77127605,Consumer non-product taxes paid,07,Haderslev
32160650.22427912,Consumer non-product taxes paid,08,Haderslev
12795932.02910854,Consumer non-product taxes paid,09,Haderslev
28106993.935079683,Consumer non-product taxes paid,10,Haderslev
49427429.924741514,Consumer non-product taxes paid,11,Haderslev
275687555.0212074,Consumer non-product taxes paid,12,Haderslev
148748444.09618005,Consumer non-product taxes paid,13,Haderslev
106448197.9846559,Consumer non-product taxes paid,14,Haderslev
564409602.0429561,Consumer non-product taxes paid,15,Haderslev
424730066.02840793,Consumer non-product taxes paid,16,Haderslev
148617607.57775566,Consumer non-product taxes paid,17,Haderslev
68214487.38996258,Consumer non-product taxes paid,18,Haderslev
155519487.2931059,Consumer non-product taxes paid,19,Haderslev
49067424.08688033,Consumer non-product taxes paid,20,Haderslev
4384521.9631316215,Consumer non-product taxes paid,21,Haderslev
246091248.04159787,Consumer non-product taxes paid,22,Haderslev
709503738.697796,Consumer non-product taxes paid,23,Haderslev
562350089.3552477,Consumer non-product taxes paid,24,Haderslev
7406239.644029599,Consumer non-product taxes paid,25,Haderslev
357604702.5151838,Consumer non-product taxes paid,26,Haderslev
250540583.12221724,Consumer non-product taxes paid,27,Haderslev
68432565.10857044,Consumer non-product taxes paid,28,Haderslev
5363704.737612564,Consumer other transfers paid,01,Haderslev
4150955.3208362367,Consumer other transfers paid,02,Haderslev
5087631.699647222,Consumer other transfers paid,03,Haderslev
27508706.282975387,Consumer other transfers paid,04,Haderslev
7473691.5277762525,Consumer other transfers paid,05,Haderslev
2474797.590332293,Consumer other transfers paid,06,Haderslev
364810.80016850535,Consumer other transfers paid,07,Haderslev
1666297.979148038,Consumer other transfers paid,08,Haderslev
739481.3516929162,Consumer other transfers paid,09,Haderslev
1419804.1952503992,Consumer other transfers paid,10,Haderslev
4584784.380496062,Consumer other transfers paid,11,Haderslev
18201101.003000986,Consumer other transfers paid,12,Haderslev
7355374.511505391,Consumer other transfers paid,13,Haderslev
11171098.28624066,Consumer other transfers paid,14,Haderslev
34785202.783633806,Consumer other transfers paid,15,Haderslev
21395660.442314234,Consumer other transfers paid,16,Haderslev
6970844.208625093,Consumer other transfers paid,17,Haderslev
5127070.705070842,Consumer other transfers paid,18,Haderslev
10687970.46980131,Consumer other transfers paid,19,Haderslev
2879047.3959244206,Consumer other transfers paid,20,Haderslev
315512.0433889776,Consumer other transfers paid,21,Haderslev
40720773.09989091,Consumer other transfers paid,22,Haderslev
107530448.28749847,Consumer other transfers paid,23,Haderslev
45354856.23716805,Consumer other transfers paid,24,Haderslev
4712961.148122828,Consumer other transfers paid,25,Haderslev
23387330.21620706,Consumer other transfers paid,26,Haderslev
15588266.893686138,Consumer other transfers paid,27,Haderslev
17274284.375545908,Consumer other transfers paid,28,Haderslev
4692837.760993256,Consumer other transfers received,01,Haderslev
3631773.340768698,Consumer other transfers received,02,Haderslev
4451294.640942144,Consumer other transfers received,03,Haderslev
24068046.60509329,Consumer other transfers received,04,Haderslev
6538917.321383898,Consumer other transfers received,05,Haderslev
2165261.540458296,Consumer other transfers received,06,Haderslev
319181.980067556,Consumer other transfers received,07,Haderslev
1457885.2603085728,Consumer other transfers received,08,Haderslev
646990.5001369386,Consumer other transfers received,09,Haderslev
1242221.7602629254,Consumer other transfers received,10,Haderslev
4011341.1008490375,Consumer other transfers received,11,Haderslev
15924592.843370778,Consumer other transfers received,12,Haderslev
6435398.841361993,Consumer other transfers received,13,Haderslev
9773869.822068583,Consumer other transfers received,14,Haderslev
30434433.12643977,Consumer other transfers received,15,Haderslev
18719591.8039621,Consumer other transfers received,16,Haderslev
6098963.781290801,Consumer other transfers received,17,Haderslev
4485800.800949446,Consumer other transfers received,18,Haderslev
9351169.361979092,Consumer other transfers received,19,Haderslev
2518949.6805331577,Consumer other transfers received,20,Haderslev
276049.28005842684,Consumer other transfers received,21,Haderslev
35627610.20753812,Consumer other transfers received,22,Haderslev
94081045.25990091,Consumer other transfers received,23,Haderslev
39682084.00839564,Consumer other transfers received,24,Haderslev
4123486.120872774,Consumer other transfers received,25,Haderslev
20462152.88433065,Consumer other transfers received,26,Haderslev
13638559.742886793,Consumer other transfers received,27,Haderslev
15113698.0831991,Consumer other transfers received,28,Haderslev
2288640.821815285,Consumer pension investment income,01,Haderslev
6507945.132194123,Consumer pension investment income,02,Haderslev
6215898.955143729,Consumer pension investment income,03,Haderslev
57637110.56495632,Consumer pension investment income,04,Haderslev
13970032.510430751,Consumer pension investment income,05,Haderslev
2509880.6136144307,Consumer pension investment income,06,Haderslev
3184959.978004404,Consumer pension investment income,07,Haderslev
5925535.694898648,Consumer pension investment income,08,Haderslev
1758470.232212735,Consumer pension investment income,09,Haderslev
4961157.942434318,Consumer pension investment income,10,Haderslev
6450597.022015334,Consumer pension investment income,11,Haderslev
41401656.98629269,Consumer pension investment income,12,Haderslev
25257486.967134956,Consumer pension investment income,13,Haderslev
17022473.960704766,Consumer pension investment income,14,Haderslev
102571247.09444888,Consumer pension investment income,15,Haderslev
61551665.87232357,Consumer pension investment income,16,Haderslev
26402180.869758863,Consumer pension investment income,17,Haderslev
12339118.415473288,Consumer pension investment income,18,Haderslev
15459279.434134137,Consumer pension investment income,19,Haderslev
8598501.997414142,Consumer pension investment income,20,Haderslev
1459502.4862382188,Consumer pension investment income,21,Haderslev
20680135.79473527,Consumer pension investment income,22,Haderslev
21579167.22412433,Consumer pension investment income,23,Haderslev
105486329.90297656,Consumer pension investment income,24,Haderslev
73189.29846797048,Consumer pension investment income,25,Haderslev
71922746.43093953,Consumer pension investment income,26,Haderslev
38998608.17793625,Consumer pension investment income,27,Haderslev
1721942.6321555534,Consumer pension investment income,28,Haderslev
20345497.04844742,Consumer product taxes paid (predicted),01,Haderslev
15139457.3638173,Consumer product taxes paid (predicted),02,Haderslev
21360538.84946781,Consumer product taxes paid (predicted),03,Haderslev
114657101.7576311,Consumer product taxes paid (predicted),04,Haderslev
26507127.48212088,Consumer product taxes paid (predicted),05,Haderslev
7038027.250615783,Consumer product taxes paid (predicted),06,Haderslev
1186749.780430827,Consumer product taxes paid (predicted),07,Haderslev
12298753.18815565,Consumer product taxes paid (predicted),08,Haderslev
9268269.115252266,Consumer product taxes paid (predicted),09,Haderslev
4887374.298791228,Consumer product taxes paid (predicted),10,Haderslev
23258613.56630456,Consumer product taxes paid (predicted),11,Haderslev
83675021.93747805,Consumer product taxes paid (predicted),12,Haderslev
79366111.91196784,Consumer product taxes paid (predicted),13,Haderslev
36503652.04573697,Consumer product taxes paid (predicted),14,Haderslev
132832339.1466618,Consumer product taxes paid (predicted),15,Haderslev
80350449.5803352,Consumer product taxes paid (predicted),16,Haderslev
52616558.26528418,Consumer product taxes paid (predicted),17,Haderslev
24601907.2831413,Consumer product taxes paid (predicted),18,Haderslev
18398817.03816112,Consumer product taxes paid (predicted),19,Haderslev
6619595.072682098,Consumer product taxes paid (predicted),20,Haderslev
0.0,Consumer product taxes paid (predicted),21,Haderslev
153872599.2678352,Consumer product taxes paid (predicted),22,Haderslev
331810592.977019,Consumer product taxes paid (predicted),23,Haderslev
193880391.2882434,Consumer product taxes paid (predicted),24,Haderslev
6700003.702943609,Consumer product taxes paid (predicted),25,Haderslev
94892480.80610052,Consumer product taxes paid (predicted),26,Haderslev
64543459.15814131,Consumer product taxes paid (predicted),27,Haderslev
35575105.60967191,Consumer product taxes paid (predicted),28,Haderslev
35947412.71179794,Consumer social benefits received,01,Haderslev
27229201.999818884,Consumer social benefits received,02,Haderslev
30016952.1760186,Consumer social benefits received,03,Haderslev
109639198.83351596,Consumer social benefits received,04,Haderslev
31206187.07993604,Consumer social benefits received,05,Haderslev
13907181.628357964,Consumer social benefits received,06,Haderslev
3275227.806049245,Consumer social benefits received,07,Haderslev
5800188.521782,Consumer social benefits received,08,Haderslev
3225024.2593337893,Consumer social benefits received,09,Haderslev
7977265.500195289,Consumer social benefits received,10,Haderslev
27608353.54203064,Consumer social benefits received,11,Haderslev
57859287.67069928,Consumer social benefits received,12,Haderslev
29550132.86609626,Consumer social benefits received,13,Haderslev
65730065.66145112,Consumer social benefits received,14,Haderslev
84846147.56403178,Consumer social benefits received,15,Haderslev
59191514.39892792,Consumer social benefits received,16,Haderslev
51678874.06422419,Consumer social benefits received,17,Haderslev
38689483.41923132,Consumer social benefits received,18,Haderslev
41329812.48199941,Consumer social benefits received,19,Haderslev
7274414.816193541,Consumer social benefits received,20,Haderslev
544244.2674581921,Consumer social benefits received,21,Haderslev
794354030.023119,Consumer social benefits received,22,Haderslev
2257534913.3696456,Consumer social benefits received,23,Haderslev
197649252.0855457,Consumer social benefits received,24,Haderslev
47992655.00767305,Consumer social benefits received,25,Haderslev
105453981.49914874,Consumer social benefits received,26,Haderslev
47458428.68768567,Consumer social benefits received,27,Haderslev
288227752.2518518,Consumer social benefits received,28,Haderslev
7747793.543109343,Consumer social contributions paid,01,Haderslev
15287860.143750582,Consumer social contributions paid,02,Haderslev
17589067.8688904,Consumer social contributions paid,03,Haderslev
133980084.32499334,Consumer social contributions paid,04,Haderslev
35347276.96866798,Consumer social contributions paid,05,Haderslev
7402701.765142106,Consumer social contributions paid,06,Haderslev
4750647.40362376,Consumer social contributions paid,07,Haderslev
13173323.699984955,Consumer social contributions paid,08,Haderslev
4111349.499159874,Consumer social contributions paid,09,Haderslev
10378716.570681237,Consumer social contributions paid,10,Haderslev
16044888.879817225,Consumer social contributions paid,11,Haderslev
98449564.92354974,Consumer social contributions paid,12,Haderslev
57712692.47867002,Consumer social contributions paid,13,Haderslev
42010189.762205824,Consumer social contributions paid,14,Haderslev
239105776.2588942,Consumer social contributions paid,15,Haderslev
149200228.43053812,Consumer social contributions paid,16,Haderslev
49922729.3080602,Consumer social contributions paid,17,Haderslev
25267002.963688888,Consumer social contributions paid,18,Haderslev
35717224.17735914,Consumer social contributions paid,19,Haderslev
18629978.969501,Consumer social contributions paid,20,Haderslev
2877398.192173247,Consumer social contributions paid,21,Haderslev
37928513.94556307,Consumer social contributions paid,22,Haderslev
24965589.308119267,Consumer social contributions paid,23,Haderslev
253840585.70149824,Consumer social contributions paid,24,Haderslev
172993.1031369423,Consumer social contributions paid,25,Haderslev
168721162.19869754,Consumer social contributions paid,26,Haderslev
92382724.70865509,Consumer social contributions paid,27,Haderslev
8610279.222199002,Consumer social contributions paid,28,Haderslev
3305569.8,Surplus of owner-occupied housing to consumers,01,Haderslev
4426085.5,Surplus of owner-occupied housing to consumers,02,Haderslev
3779162.0,Surplus of owner-occupied housing to consumers,03,Haderslev
35508048.0,Surplus of owner-occupied housing to consumers,04,Haderslev
10957283.0,Surplus of owner-occupied housing to consumers,05,Haderslev
2136590.3,Surplus of owner-occupied housing to consumers,06,Haderslev
479125.03,Surplus of owner-occupied housing to consumers,07,Haderslev
2861981.8,Surplus of owner-occupied housing to consumers,08,Haderslev
1390175.4,Surplus of owner-occupied housing to consumers,09,Haderslev
3441374.5,Surplus of owner-occupied housing to consumers,10,Haderslev
5870173.0,Surplus of owner-occupied housing to consumers,11,Haderslev
30751534.0,Surplus of owner-occupied housing to consumers,12,Haderslev
15618660.0,Surplus of owner-occupied housing to consumers,13,Haderslev
10175702.0,Surplus of owner-occupied housing to consumers,14,Haderslev
52772440.0,Surplus of owner-occupied housing to consumers,15,Haderslev
36906636.0,Surplus of owner-occupied housing to consumers,16,Haderslev
17036264.0,Surplus of owner-occupied housing to consumers,17,Haderslev
8243794.0,Surplus of owner-occupied housing to consumers,18,Haderslev
17467628.0,Surplus of owner-occupied housing to consumers,19,Haderslev
4576507.0,Surplus of owner-occupied housing to consumers,20,Haderslev
414378.41,Surplus of owner-occupied housing to consumers,21,Haderslev
32709070.0,Surplus of owner-occupied housing to consumers,22,Haderslev
145590176.0,Surplus of owner-occupied housing to consumers,23,Haderslev
59875676.0,Surplus of owner-occupied housing to consumers,24,Haderslev
605375.31,Surplus of owner-occupied housing to consumers,25,Haderslev
41169464.0,Surplus of owner-occupied housing to consumers,26,Haderslev
27840168.0,Surplus of owner-occupied housing to consumers,27,Haderslev
3430805.5,Surplus of owner-occupied housing to consumers,28,Haderslev
5639111.489494324,Consumer adjustment for pension entitlements received,01,Billund
10417908.621463776,Consumer adjustment for pension entitlements received,02,Billund
6343030.125274658,Consumer adjustment for pension entitlements received,03,Billund
50697345.597076416,Consumer adjustment for pension entitlements received,04,Billund
9859381.272209167,Consumer adjustment for pension entitlements received,05,Billund
10803517.9974823,Consumer adjustment for pension entitlements received,06,Billund
27080885.247070312,Consumer adjustment for pension entitlements received,07,Billund
1587728.1342773438,Consumer adjustment for pension entitlements received,08,Billund
1959163.561645508,Consumer adjustment for pension entitlements received,09,Billund
3696899.368652344,Consumer adjustment for pension entitlements received,10,Billund
4225533.528747559,Consumer adjustment for pension entitlements received,11,Billund
48158052.976825714,Consumer adjustment for pension entitlements received,12,Billund
18339962.416107178,Consumer adjustment for pension entitlements received,13,Billund
11042556.064922333,Consumer adjustment for pension entitlements received,14,Billund
204685801.0749989,Consumer adjustment for pension entitlements received,15,Billund
52216434.587257385,Consumer adjustment for pension entitlements received,16,Billund
17628347.149925232,Consumer adjustment for pension entitlements received,17,Billund
6790257.487937927,Consumer adjustment for pension entitlements received,18,Billund
19509321.527175903,Consumer adjustment for pension entitlements received,19,Billund
6167062.775695801,Consumer adjustment for pension entitlements received,20,Billund
1002677.5297851562,Consumer adjustment for pension entitlements received,21,Billund
-23105423.812559605,Consumer adjustment for pension entitlements received,22,Billund
-154827517.09617996,Consumer adjustment for pension entitlements received,23,Billund
64100400.00362778,Consumer adjustment for pension entitlements received,24,Billund
73909.4302368164,Consumer adjustment for pension entitlements received,25,Billund
42210526.0562377,Consumer adjustment for pension entitlements received,26,Billund
16195949.474761965,Consumer adjustment for pension entitlements received,27,Billund
756076.3733577728,Consumer adjustment for pension entitlements received,28,Billund
735633.2833337775,Consumer dividends received,01,Billund
628474.0166397681,Consumer dividends received,02,Billund
900728.061026893,Consumer dividends received,03,Billund
10280746.09632012,Consumer dividends received,04,Billund
3063139.032978492,Consumer dividends received,05,Billund
330581.4518479141,Consumer dividends received,06,Billund
656098.6702746159,Consumer dividends received,07,Billund
75997.4697157737,Consumer dividends received,08,Billund
717810.5095769517,Consumer dividends received,09,Billund
1786659.013274863,Consumer dividends received,10,Billund
3193141.171734464,Consumer dividends received,11,Billund
10418662.34877787,Consumer dividends received,12,Billund
2159896.815554707,Consumer dividends received,13,Billund
254583.9807357327,Consumer dividends received,14,Billund
10186646.13761772,Consumer dividends received,15,Billund
7552129.4277267,Consumer dividends received,16,Billund
120346964.6248222,Consumer dividends received,17,Billund
159824.4860352413,Consumer dividends received,18,Billund
6602879.52505085,Consumer dividends received,19,Billund
568286.5073430255,Consumer dividends received,20,Billund
33267.52155451018,Consumer dividends received,21,Billund
3178644.858575794,Consumer dividends received,22,Billund
20543809.13564429,Consumer dividends received,23,Billund
1375243.9996028,Consumer dividends received,24,Billund
84864.6997213536,Consumer dividends received,25,Billund
1384202.30677192,Consumer dividends received,26,Billund
574880.5881955978,Consumer dividends received,27,Billund
14887.2688545781,Consumer dividends received,28,Billund
6272972.294136316,Consumer gross saving,01,Billund
10685886.208358258,Consumer gross saving,02,Billund
4729470.774042338,Consumer gross saving,03,Billund
109510831.92670584,Consumer gross saving,04,Billund
26842003.040309757,Consumer gross saving,05,Billund
4050889.283539474,Consumer gross saving,06,Billund
24349852.16865003,Consumer gross saving,07,Billund
-4579024.853150271,Consumer gross saving,08,Billund
10237212.635004245,Consumer gross saving,09,Billund
15896311.983642928,Consumer gross saving,10,Billund
5471745.932074875,Consumer gross saving,11,Billund
83452459.97689694,Consumer gross saving,12,Billund
59867660.62505469,Consumer gross saving,13,Billund
18902626.217103988,Consumer gross saving,14,Billund
302926013.39397264,Consumer gross saving,15,Billund
17390560.19963491,Consumer gross saving,16,Billund
103300952.76667881,Consumer gross saving,17,Billund
13896369.655734554,Consumer gross saving,18,Billund
37073157.421322435,Consumer gross saving,19,Billund
21057556.9194213,Consumer gross saving,20,Billund
3773958.842279965,Consumer gross saving,21,Billund
-144113723.6769567,Consumer gross saving,22,Billund
-235945414.1735673,Consumer gross saving,23,Billund
152059416.16129518,Consumer gross saving,24,Billund
-11124736.173877103,Consumer gross saving,25,Billund
93114204.90297931,Consumer gross saving,26,Billund
23593522.943829685,Consumer gross saving,27,Billund
-11943583.863233745,Consumer gross saving,28,Billund
1351748.3672069502,Consumer interest paid,01,Billund
1550169.1001716189,Consumer interest paid,02,Billund
1281201.591968147,Consumer interest paid,03,Billund
9901160.497192932,Consumer interest paid,04,Billund
2081350.5273207934,Consumer interest paid,05,Billund
1479556.8582548779,Consumer interest paid,06,Billund
3882266.3563689766,Consumer interest paid,07,Billund
121515.50663135172,Consumer interest paid,08,Billund
481944.640102375,Consumer interest paid,09,Billund
578617.8805527423,Consumer interest paid,10,Billund
1243683.3402718497,Consumer interest paid,11,Billund
8578605.007630162,Consumer interest paid,12,Billund
2840100.5567377177,Consumer interest paid,13,Billund
2298991.575498713,Consumer interest paid,14,Billund
24294771.276026927,Consumer interest paid,15,Billund
8385989.181617091,Consumer interest paid,16,Billund
2959176.2605681415,Consumer interest paid,17,Billund
1290511.8888088693,Consumer interest paid,18,Billund
3201830.8404327123,Consumer interest paid,19,Billund
801340.7796054238,Consumer interest paid,20,Billund
123430.40696097299,Consumer interest paid,21,Billund
7592474.592644531,Consumer interest paid,22,Billund
10909648.367217526,Consumer interest paid,23,Billund
11445505.401123924,Consumer interest paid,24,Billund
201789.92878271895,Consumer interest paid,25,Billund
6110316.602989535,Consumer interest paid,26,Billund
2944175.6234621983,Consumer interest paid,27,Billund
887244.167011447,Consumer interest paid,28,Billund
77614.58664435937,Consumer interest received,01,Billund
232175.9033685899,Consumer interest received,02,Billund
93192.89492052289,Consumer interest received,03,Billund
715994.4628818094,Consumer interest received,04,Billund
198916.01341767263,Consumer interest received,05,Billund
162266.19749250417,Consumer interest received,06,Billund
445771.30911780655,Consumer interest received,07,Billund
39563.37975271122,Consumer interest received,08,Billund
76926.94759869542,Consumer interest received,09,Billund
53510.8202807581,Consumer interest received,10,Billund
104645.36892270282,Consumer interest received,11,Billund
562862.2325977049,Consumer interest received,12,Billund
275148.99157672795,Consumer interest received,13,Billund
190148.41776064545,Consumer interest received,14,Billund
2093466.8270217043,Consumer interest received,15,Billund
805647.8762703941,Consumer interest received,16,Billund
5138056.357784451,Consumer interest received,17,Billund
128601.9536263576,Consumer interest received,18,Billund
272438.0003564234,Consumer interest received,19,Billund
68346.09856396602,Consumer interest received,20,Billund
22537.78515374057,Consumer interest received,21,Billund
1208276.7591412002,Consumer interest received,22,Billund
8386956.980231072,Consumer interest received,23,Billund
899117.7259273736,Consumer interest received,24,Billund
73616.15154914654,Consumer interest received,25,Billund
770702.5189233152,Consumer interest received,26,Billund
206516.4426853392,Consumer interest received,27,Billund
17144.289486024256,Consumer interest received,28,Billund
179450.07044879408,Consumer natural resource rents paid,01,Billund
258953.26621724723,Consumer natural resource rents paid,02,Billund
183993.1102069914,Consumer natural resource rents paid,03,Billund
936623.363481687,Consumer natural resource rents paid,04,Billund
230180.68108199752,Consumer natural resource rents paid,05,Billund
295297.58428282454,Consumer natural resource rents paid,06,Billund
364957.5272418475,Consumer natural resource rents paid,07,Billund
18172.159032789208,Consumer natural resource rents paid,08,Billund
39373.01123770998,Consumer natural resource rents paid,09,Billund
51487.783926236174,Consumer natural resource rents paid,10,Billund
134019.67286682085,Consumer natural resource rents paid,11,Billund
771559.5856005113,Consumer natural resource rents paid,12,Billund
249867.1867008526,Consumer natural resource rents paid,13,Billund
280911.29171520023,Consumer natural resource rents paid,14,Billund
2235932.7343261284,Consumer natural resource rents paid,15,Billund
763987.8526701821,Consumer natural resource rents paid,16,Billund
272582.3854918388,Consumer natural resource rents paid,17,Billund
159006.39153690613,Consumer natural resource rents paid,18,Billund
464147.2286291519,Consumer natural resource rents paid,19,Billund
91617.96845697919,Consumer natural resource rents paid,20,Billund
9086.079516394604,Consumer natural resource rents paid,21,Billund
1416671.2312645558,Consumer natural resource rents paid,22,Billund
3514041.252965298,Consumer natural resource rents paid,23,Billund
1195576.6296989443,Consumer natural resource rents paid,24,Billund
83289.06223361743,Consumer natural resource rents paid,25,Billund
620882.100286961,Consumer natural resource rents paid,26,Billund
279396.9451291345,Consumer natural resource rents paid,27,Billund
360414.48748365033,Consumer natural resource rents paid,28,Billund
179450.07044879408,Consumer natural resource rents received,01,Billund
258953.26621724723,Consumer natural resource rents received,02,Billund
183993.1102069914,Consumer natural resource rents received,03,Billund
936623.363481687,Consumer natural resource rents received,04,Billund
230180.68108199752,Consumer natural resource rents received,05,Billund
295297.58428282454,Consumer natural resource rents received,06,Billund
364957.5272418475,Consumer natural resource rents received,07,Billund
18172.159032789208,Consumer natural resource rents received,08,Billund
39373.01123770998,Consumer natural resource rents received,09,Billund
51487.783926236174,Consumer natural resource rents received,10,Billund
134019.67286682085,Consumer natural resource rents received,11,Billund
771559.5856005113,Consumer natural resource rents received,12,Billund
249867.1867008526,Consumer natural resource rents received,13,Billund
280911.29171520023,Consumer natural resource rents received,14,Billund
2235932.7343261284,Consumer natural resource rents received,15,Billund
763987.8526701821,Consumer natural resource rents received,16,Billund
272582.3854918388,Consumer natural resource rents received,17,Billund
159006.39153690613,Consumer natural resource rents received,18,Billund
464147.2286291519,Consumer natural resource rents received,19,Billund
91617.9684569792,Consumer natural resource rents received,20,Billund
9086.079516394604,Consumer natural resource rents received,21,Billund
1416671.2312645558,Consumer natural resource rents received,22,Billund
3514041.252965298,Consumer natural resource rents received,23,Billund
1195576.6296989445,Consumer natural resource rents received,24,Billund
83289.06223361743,Consumer natural resource rents received,25,Billund
620882.100286961,Consumer natural resource rents received,26,Billund
279396.9451291345,Consumer natural resource rents received,27,Billund
360414.48748365033,Consumer natural resource rents received,28,Billund
21171525.706589922,Consumer non-product taxes paid,01,Billund
34740058.13535455,Consumer non-product taxes paid,02,Billund
22708608.087035242,Consumer non-product taxes paid,03,Billund
173216808.20139647,Consumer non-product taxes paid,04,Billund
39379718.21353078,Consumer non-product taxes paid,05,Billund
35709615.69117821,Consumer non-product taxes paid,06,Billund
75775674.09012294,Consumer non-product taxes paid,07,Billund
4857013.637847328,Consumer non-product taxes paid,08,Billund
11205880.418882681,Consumer non-product taxes paid,09,Billund
