cust_sector,s_foreign_,cust_muni_name
06,0.0968887938829335,Roskilde
07,0.0693229372295288,Roskilde
08,0.0573425452214696,Roskilde
09,0.087549935247823,Roskilde
10,0.062708648111826,Roskilde
11,0.090850423197089,Roskilde
12,0.0927690181490608,Roskilde
13,0.106051974899729,Roskilde
14,0.1025681423694078,Roskilde
15,0.1050981743310788,Roskilde
16,0.1015591493054991,Roskilde
17,0.0885343214208328,Roskilde
18,0.0767853079956326,Roskilde
19,0.0948394764007996,Roskilde
20,0.0731100983451785,Roskilde
21,0.0699069354424564,Roskilde
22,0.0990935427679194,Roskilde
23,0.0488564061125258,Roskilde
24,0.0886321287190999,Roskilde
25,0.1354550351203517,Roskilde
26,0.102265006774621,Roskilde
27,0.0796704454528835,Roskilde
28,0.0693542863703155,Roskilde
01,0.1060314297033934,Solrød
02,0.0867280770521314,Solrød
03,0.0905920553808852,Solrød
04,0.0846763175570751,Solrød
05,0.0710794071865857,Solrød
06,0.0872124934280484,Solrød
07,0.0596466367746437,Solrød
08,0.0476662447665845,Solrød
09,0.077873634792938,Solrød
10,0.0530323476569409,Solrød
11,0.081174122742204,Solrød
12,0.0830927176941757,Solrød
13,0.096375674444844,Solrød
14,0.0928918419145228,Solrød
15,0.0954218738761937,Solrød
16,0.0918828488506141,Solrød
17,0.0788580209659477,Solrød
18,0.0671090075407475,Solrød
19,0.0851631759459145,Solrød
20,0.0634337978902934,Solrød
21,0.0602306349875714,Solrød
22,0.0894172423130343,Solrød
23,0.0391801056576408,Solrød
24,0.078955828264215,Solrød
25,0.1257787346654666,Solrød
26,0.092588706319736,Solrød
27,0.0699941449979985,Solrød
28,0.0596779859154305,Solrød
01,0.0962342806715986,Gribskov
02,0.0769309280203366,Gribskov
03,0.0807949063490905,Gribskov
04,0.0748791685252803,Gribskov
05,0.061282258154791,Gribskov
06,0.0774153443962537,Gribskov
07,0.0498494877428489,Gribskov
08,0.0378690957347897,Gribskov
09,0.0680764857611432,Gribskov
10,0.0432351986251461,Gribskov
11,0.0713769737104092,Gribskov
12,0.0732955686623809,Gribskov
13,0.0865785254130492,Gribskov
14,0.083094692882728,Gribskov
15,0.085624724844399,Gribskov
16,0.0820856998188193,Gribskov
17,0.0690608719341529,Gribskov
18,0.0573118585089527,Gribskov
19,0.0753660269141198,Gribskov
20,0.0536366488584987,Gribskov
21,,Gribskov
22,0.0796200932812395,Gribskov
23,0.029382956625846,Gribskov
24,0.0691586792324201,Gribskov
25,0.1159815856336719,Gribskov
26,0.0827915572879412,Gribskov
27,0.0601969959662037,Gribskov
28,0.0498808368836357,Gribskov
01,0.0788013375816295,Odsherred
02,0.0594979849303675,Odsherred
03,0.0633619632591213,Odsherred
04,0.0574462254353112,Odsherred
05,0.0438493150648219,Odsherred
06,0.0599824013062846,Odsherred
07,0.0324165446528798,Odsherred
08,0.0204361526448206,Odsherred
09,0.0506435426711741,Odsherred
10,0.025802255535177,Odsherred
11,0.05394403062044,Odsherred
12,0.0558626255724118,Odsherred
13,0.0691455823230801,Odsherred
14,0.0656617497927589,Odsherred
15,0.0681917817544298,Odsherred
16,0.0646527567288502,Odsherred
17,0.0516279288441838,Odsherred
18,0.0398789154189836,Odsherred
19,0.0579330838241506,Odsherred
20,0.0362037057685296,Odsherred
21,,Odsherred
22,0.0621871501912704,Odsherred
23,0.0119500135358769,Odsherred
24,0.051725736142451,Odsherred
25,0.0985486425437028,Odsherred
26,0.065358614197972,Odsherred
27,0.0427640528762346,Odsherred
28,0.0324478937936665,Odsherred
01,0.0923101831982369,Holbæk
02,0.0730068305469749,Holbæk
03,0.0768708088757286,Holbæk
04,0.0709550710519185,Holbæk
05,0.0573581606814292,Holbæk
06,0.0734912469228919,Holbæk
07,0.0459253902694872,Holbæk
08,0.033944998261428,Holbæk
09,0.0641523882877814,Holbæk
10,0.0393111011517844,Holbæk
11,0.0674528762370473,Holbæk
12,0.0693714711890191,Holbæk
13,0.0826544279396874,Holbæk
14,0.0791705954093662,Holbæk
15,0.0817006273710371,Holbæk
16,0.0781616023454575,Holbæk
17,0.0651367744607911,Holbæk
18,0.0533877610355909,Holbæk
19,0.071441929440758,Holbæk
20,0.0497125513851369,Holbæk
21,0.0465093884824148,Holbæk
22,0.0756959958078778,Holbæk
23,0.0254588591524842,Holbæk
24,0.0652345817590584,Holbæk
25,0.1120574881603101,Holbæk
26,0.0788674598145794,Holbæk
27,0.0562728984928419,Holbæk
28,0.0459567394102739,Holbæk
01,0.0858951790330914,Faxe
02,0.0665918263818294,Faxe
03,0.0704558047105832,Faxe
04,0.0645400668867731,Faxe
05,0.0509431565162838,Faxe
06,0.0670762427577464,Faxe
07,0.0395103861043417,Faxe
08,0.0275299940962825,Faxe
09,0.057737384122636,Faxe
10,0.0328960969866388,Faxe
11,0.0610378720719019,Faxe
12,0.0629564670238737,Faxe
13,0.076239423774542,Faxe
14,0.0727555912442208,Faxe
15,0.0752856232058917,Faxe
16,0.071746598180312,Faxe
17,0.0587217702956457,Faxe
18,0.0469727568704454,Faxe
19,0.0650269252756125,Faxe
20,0.0432975472199914,Faxe
21,,Faxe
22,0.0692809916427323,Faxe
23,0.0190438549873387,Faxe
24,0.0588195775939129,Faxe
25,0.1056424839951647,Faxe
26,0.0724524556494339,Faxe
27,0.0498578943276964,Faxe
28,0.0395417352451284,Faxe
01,0.083107138536974,Kalundborg
02,0.0638037858857121,Kalundborg
03,0.0676677642144658,Kalundborg
04,0.0617520263906557,Kalundborg
05,0.0481551160201664,Kalundborg
06,0.0642882022616291,Kalundborg
07,0.0367223456082244,Kalundborg
08,0.0247419536001652,Kalundborg
09,0.0549493436265186,Kalundborg
10,0.0301080564905215,Kalundborg
11,0.0582498315757846,Kalundborg
12,0.0601684265277563,Kalundborg
13,0.0734513832784247,Kalundborg
14,0.0699675507481034,Kalundborg
15,0.0724975827097743,Kalundborg
16,0.0689585576841946,Kalundborg
17,0.0559337297995284,Kalundborg
18,0.0441847163743281,Kalundborg
19,0.0622388847794951,Kalundborg
20,0.0405095067238741,Kalundborg
21,0.037306343821152,Kalundborg
22,0.066492951146615,Kalundborg
23,0.0162558144912214,Kalundborg
24,0.0560315370977955,Kalundborg
25,0.1028544434990473,Kalundborg
26,0.0696644151533167,Kalundborg
27,0.0470698538315791,Kalundborg
28,0.0367536947490111,Kalundborg
01,0.0982250185480051,Ringsted
02,0.0789216658967432,Ringsted
03,0.0827856442254969,Ringsted
04,0.0768699064016869,Ringsted
05,0.0632729960311974,Ringsted
06,0.0794060822726601,Ringsted
07,0.0518402256192554,Ringsted
08,0.0398598336111963,Ringsted
09,0.0700672236375496,Ringsted
10,0.0452259365015526,Ringsted
11,0.0733677115868157,Ringsted
12,0.0752863065387875,Ringsted
13,0.0885692632894557,Ringsted
14,0.0850854307591344,Ringsted
15,0.0876154627208054,Ringsted
16,0.0840764376952258,Ringsted
17,0.0710516098105595,Ringsted
18,0.0593025963853592,Ringsted
19,0.0773567647905262,Ringsted
20,0.0556273867349052,Ringsted
21,,Ringsted
22,0.081610831157646,Ringsted
23,0.0313736945022525,Ringsted
24,0.0711494171088266,Ringsted
25,0.1179723235100784,Ringsted
26,0.0847822951643477,Ringsted
27,0.0621877338426102,Ringsted
28,0.0518715747600422,Ringsted
01,0.0930017170519359,Slagelse
02,0.0736983644006739,Slagelse
03,0.0775623427294277,Slagelse
04,0.0716466049056176,Slagelse
05,0.0580496945351283,Slagelse
06,0.0741827807765909,Slagelse
07,0.0466169241231862,Slagelse
08,0.034636532115127,Slagelse
09,0.0648439221414805,Slagelse
10,0.0400026350054834,Slagelse
11,0.0681444100907464,Slagelse
12,0.0700630050427182,Slagelse
13,0.0833459617933865,Slagelse
14,0.0798621292630653,Slagelse
15,0.0823921612247362,Slagelse
16,0.0788531361991565,Slagelse
17,0.0658283083144903,Slagelse
18,0.05407929488929,Slagelse
19,0.072133463294457,Slagelse
20,0.050404085238836,Slagelse
21,0.0472009223361139,Slagelse
22,0.0763875296615768,Slagelse
23,0.0261503930061833,Slagelse
24,0.0659261156127574,Slagelse
25,0.1127490220140092,Slagelse
26,0.0795589936682785,Slagelse
27,0.056964432346541,Slagelse
28,0.046648273263973,Slagelse
01,0.0859498212807484,Stevns
02,0.0666464686294863,Stevns
03,0.0705104469582402,Stevns
04,0.06459470913443,Stevns
05,0.0509977987639407,Stevns
06,0.0671308850054035,Stevns
07,0.0395650283519986,Stevns
08,0.0275846363439395,Stevns
09,0.0577920263702929,Stevns
10,0.0329507392342958,Stevns
11,0.0610925143195589,Stevns
12,0.0630111092715306,Stevns
13,0.0762940660221989,Stevns
14,0.0728102334918778,Stevns
15,0.0753402654535487,Stevns
16,0.071801240427969,Stevns
17,0.0587764125433027,Stevns
18,0.0470273991181024,Stevns
19,0.0650815675232695,Stevns
20,0.0433521894676484,Stevns
21,,Stevns
22,0.0693356338903893,Stevns
23,0.0190984972349957,Stevns
24,0.0588742198415698,Stevns
25,0.1056971262428216,Stevns
26,0.0725070978970909,Stevns
27,0.0499125365753534,Stevns
28,0.0395963774927854,Stevns
01,0.0867091244021275,Sorø
02,0.0674057717508655,Sorø
03,0.0712697500796193,Sorø
04,0.0653540122558092,Sorø
05,0.0517571018853198,Sorø
06,0.0678901881267825,Sorø
07,0.0403243314733778,Sorø
08,0.0283439394653187,Sorø
09,0.0585513294916721,Sorø
10,0.033710042355675,Sorø
11,0.061851817440938,Sorø
12,0.0637704123929098,Sorø
13,0.0770533691435781,Sorø
14,0.0735695366132569,Sorø
15,0.0760995685749278,Sorø
16,0.0725605435493482,Sorø
17,0.0595357156646818,Sorø
18,0.0477867022394816,Sorø
19,0.0658408706446486,Sorø
20,0.0441114925890276,Sorø
21,,Sorø
22,0.0700949370117684,Sorø
23,0.0198578003563749,Sorø
24,0.059633522962949,Sorø
25,0.1064564293642008,Sorø
26,0.07326640101847,Sorø
27,0.0506718396967326,Sorø
28,0.0403556806141646,Sorø
01,0.0959177971855688,Lejre
02,0.0766144445343068,Lejre
03,0.0804784228630606,Lejre
04,0.0745626850392505,Lejre
05,0.0609657746687611,Lejre
06,0.0770988609102239,Lejre
07,0.0495330042568191,Lejre
08,0.0375526122487599,Lejre
09,0.0677600022751134,Lejre
10,0.0429187151391163,Lejre
11,0.0710604902243793,Lejre
12,0.072979085176351,Lejre
13,0.0862620419270194,Lejre
14,0.0827782093966982,Lejre
15,0.0853082413583691,Lejre
16,0.0817692163327894,Lejre
17,0.0687443884481231,Lejre
18,0.0569953750229229,Lejre
19,0.0750495434280899,Lejre
20,0.0533201653724689,Lejre
21,,Lejre
22,0.0793036097952097,Lejre
23,0.0290664731398161,Lejre
24,0.0688421957463903,Lejre
25,0.115665102147642,Lejre
26,0.0824750738019114,Lejre
27,0.0598805124801738,Lejre
28,0.0495643533976059,Lejre
01,0.0852893886244272,Lolland
02,0.0659860359731652,Lolland
03,0.0698500143019189,Lolland
04,0.0639342764781089,Lolland
05,0.0503373661076195,Lolland
06,0.0664704523490822,Lolland
07,,Lolland
08,0.0269242036876183,Lolland
09,0.0571315937139718,Lolland
10,0.0322903065779746,Lolland
11,0.0604320816632377,Lolland
12,0.0623506766152094,Lolland
13,0.0756336333658777,Lolland
14,0.0721498008355565,Lolland
15,0.0746798327972274,Lolland
16,0.0711408077716478,Lolland
17,0.0581159798869815,Lolland
18,0.0463669664617812,Lolland
19,0.0644211348669482,Lolland
20,0.0426917568113272,Lolland
21,,Lolland
22,0.0686752012340681,Lolland
23,0.0184380645786745,Lolland
24,0.0582137871852486,Lolland
25,0.1050366935865004,Lolland
26,0.0718466652407697,Lolland
27,0.0492521039190322,Lolland
28,0.0389359448364642,Lolland
01,0.091612738007326,Næstved
02,0.0723093853560641,Næstved
03,0.0761733636848178,Næstved
04,0.0702576258610077,Næstved
05,0.0566607154905184,Næstved
06,0.0727938017319811,Næstved
07,0.0452279450785763,Næstved
08,0.0332475530705172,Næstved
09,0.0634549430968706,Næstved
10,0.0386136559608735,Næstved
11,0.0667554310461366,Næstved
12,0.0686740259981083,Næstved
13,0.0819569827487766,Næstved
14,0.0784731502184554,Næstved
15,0.0810031821801264,Næstved
16,0.0774641571545467,Næstved
17,0.0644393292698803,Næstved
18,0.0526903158446801,Næstved
19,0.0707444842498472,Næstved
20,0.0490151061942261,Næstved
21,0.045811943291504,Næstved
22,0.074998550616967,Næstved
23,0.0247614139615734,Næstved
24,0.0645371365681475,Næstved
25,0.1113600429693992,Næstved
26,0.0781700146236686,Næstved
27,0.0555754533019311,Næstved
28,0.0452592942193631,Næstved
01,0.0918180837541044,Guldborgsund
02,0.0725147311028424,Guldborgsund
03,0.0763787094315962,Guldborgsund
04,0.0704629716077861,Guldborgsund
05,0.0568660612372967,Guldborgsund
06,0.0729991474787594,Guldborgsund
07,0.0454332908253547,Guldborgsund
08,0.0334528988172955,Guldborgsund
09,0.0636602888436489,Guldborgsund
10,0.0388190017076518,Guldborgsund
11,0.0669607767929149,Guldborgsund
12,0.0688793717448867,Guldborgsund
13,0.082162328495555,Guldborgsund
14,0.0786784959652337,Guldborgsund
15,0.0812085279269046,Guldborgsund
16,0.077669502901325,Guldborgsund
17,0.0646446750166587,Guldborgsund
18,0.0528956615914584,Guldborgsund
19,0.0709498299966255,Guldborgsund
20,0.0492204519410045,Guldborgsund
21,,Guldborgsund
22,0.0752038963637453,Guldborgsund
23,0.0249667597083517,Guldborgsund
24,0.0647424823149259,Guldborgsund
25,0.1115653887161776,Guldborgsund
26,0.0783753603704469,Guldborgsund
27,0.0557807990487094,Guldborgsund
28,0.0454646399661414,Guldborgsund
01,0.0882668469189083,Vordingborg
02,0.0689634942676463,Vordingborg
03,0.0728274725964,Vordingborg
04,0.06691173477259,Vordingborg
05,0.0533148244021006,Vordingborg
06,0.0694479106435633,Vordingborg
07,,Vordingborg
08,0.0299016619820994,Vordingborg
09,0.0601090520084529,Vordingborg
10,0.0352677648724558,Vordingborg
11,0.0634095399577188,Vordingborg
12,0.0653281349096905,Vordingborg
13,0.0786110916603589,Vordingborg
14,0.0751272591300376,Vordingborg
15,0.0776572910917085,Vordingborg
16,0.074118266066129,Vordingborg
17,0.0610934381814626,Vordingborg
18,0.0493444247562624,Vordingborg
19,0.0673985931614294,Vordingborg
20,0.0456692151058083,Vordingborg
21,,Vordingborg
22,0.0716526595285492,Vordingborg
23,0.0214155228731557,Vordingborg
24,0.0611912454797298,Vordingborg
25,0.1080141518809815,Vordingborg
26,0.0748241235352508,Vordingborg
27,0.0522295622135133,Vordingborg
28,0.0419134031309453,Vordingborg
01,0.0835815540387857,Bornholm
02,0.0642782013875237,Bornholm
03,0.0681421797162775,Bornholm
04,0.0622264418924674,Bornholm
05,0.048629531521978,Bornholm
06,0.0647626177634407,Bornholm
07,,Bornholm
08,0.0252163691019768,Bornholm
09,0.0554237591283302,Bornholm
10,0.0305824719923331,Bornholm
11,0.0587242470775962,Bornholm
12,0.060642842029568,Bornholm
13,0.0739257987802362,Bornholm
14,0.070441966249915,Bornholm
15,0.0729719982115859,Bornholm
16,0.0694329731860063,Bornholm
17,0.05640814530134,Bornholm
18,0.0446591318761397,Bornholm
19,0.0627133002813068,Bornholm
20,0.0409839222256857,Bornholm
21,,Bornholm
22,0.0669673666484266,Bornholm
23,0.016730229993033,Bornholm
24,0.0565059525996072,Bornholm
25,0.1033288590008588,Bornholm
26,0.0701388306551282,Bornholm
27,0.0475442693333907,Bornholm
28,0.0372281102508227,Bornholm
01,0.0960070272135827,Middelfart
02,0.0767036745623207,Middelfart
03,0.0805676528910744,Middelfart
04,0.0746519150672643,Middelfart
05,0.061055004696775,Middelfart
06,0.0771880909382377,Middelfart
07,,Middelfart
08,0.0376418422767738,Middelfart
09,0.0678492323031273,Middelfart
10,0.0430079451671302,Middelfart
11,0.0711497202523932,Middelfart
12,0.0730683152043649,Middelfart
13,0.0863512719550333,Middelfart
14,0.0828674394247121,Middelfart
15,0.0853974713863829,Middelfart
16,0.0818584463608034,Middelfart
17,0.068833618476137,Middelfart
18,0.0570846050509368,Middelfart
19,0.0751387734561037,Middelfart
20,0.0534093954004827,Middelfart
21,,Middelfart
22,0.0793928398232236,Middelfart
23,0.02915570316783,Middelfart
24,0.0689314257744042,Middelfart
25,0.1157543321756559,Middelfart
26,0.0825643038299252,Middelfart
27,0.0599697425081877,Middelfart
28,0.0496535834256197,Middelfart
01,0.0859827156911306,Assens
02,0.0666793630398687,Assens
03,0.0705433413686225,Assens
04,0.0646276035448124,Assens
05,0.051030693174323,Assens
06,0.0671637794157857,Assens
07,,Assens
08,0.0276175307543218,Assens
09,0.0578249207806752,Assens
10,0.0329836336446781,Assens
11,0.0611254087299412,Assens
12,0.0630440036819129,Assens
13,0.0763269604325812,Assens
14,0.07284312790226,Assens
15,0.0753731598639309,Assens
16,0.0718341348383512,Assens
17,0.058809306953685,Assens
18,0.0470602935284847,Assens
19,0.0651144619336518,Assens
20,0.0433850838780307,Assens
21,,Assens
22,0.0693685283007716,Assens
23,0.019131391645378,Assens
24,0.0589071142519522,Assens
25,0.1057300206532039,Assens
26,0.0725399923074733,Assens
27,0.0499454309857357,Assens
28,0.0396292719031677,Assens
01,0.0865827459786578,Faaborg-Midtfyn
02,0.0672793933273958,Faaborg-Midtfyn
03,0.0711433716561496,Faaborg-Midtfyn
04,0.0652276338323395,Faaborg-Midtfyn
05,0.0516307234618502,Faaborg-Midtfyn
06,0.0677638097033129,Faaborg-Midtfyn
07,,Faaborg-Midtfyn
08,0.0282175610418489,Faaborg-Midtfyn
09,0.0584249510682024,Faaborg-Midtfyn
10,0.0335836639322053,Faaborg-Midtfyn
11,0.0617254390174683,Faaborg-Midtfyn
12,0.0636440339694401,Faaborg-Midtfyn
13,0.0769269907201084,Faaborg-Midtfyn
14,0.0734431581897871,Faaborg-Midtfyn
15,0.0759731901514581,Faaborg-Midtfyn
16,0.0724341651258784,Faaborg-Midtfyn
17,0.0594093372412121,Faaborg-Midtfyn
18,0.0476603238160119,Faaborg-Midtfyn
19,0.0657144922211789,Faaborg-Midtfyn
20,0.0439851141655579,Faaborg-Midtfyn
21,,Faaborg-Midtfyn
22,0.0699685585882987,Faaborg-Midtfyn
23,0.0197314219329051,Faaborg-Midtfyn
24,0.0595071445394793,Faaborg-Midtfyn
25,0.106330050940731,Faaborg-Midtfyn
26,0.0731400225950004,Faaborg-Midtfyn
27,0.0505454612732628,Faaborg-Midtfyn
28,0.0402293021906948,Faaborg-Midtfyn
01,0.0848812765171525,Kerteminde
02,0.0655779238658905,Kerteminde
03,0.0694419021946443,Kerteminde
04,0.0635261643708342,Kerteminde
05,0.0499292540003449,Kerteminde
06,0.0660623402418076,Kerteminde
07,,Kerteminde
08,0.0265160915803437,Kerteminde
09,0.0567234816066971,Kerteminde
10,0.0318821944707,Kerteminde
11,0.060023969555963,Kerteminde
12,0.0619425645079348,Kerteminde
13,0.0752255212586031,Kerteminde
14,0.0717416887282819,Kerteminde
15,0.0742717206899528,Kerteminde
16,0.0707326956643732,Kerteminde
17,0.0577078677797069,Kerteminde
18,0.0459588543545066,Kerteminde
19,0.0640130227596736,Kerteminde
20,0.0422836447040526,Kerteminde
21,,Kerteminde
22,0.0682670891267934,Kerteminde
23,0.0180299524713998,Kerteminde
24,0.057805675077974,Kerteminde
25,0.1046285814792257,Kerteminde
26,0.0714385531334951,Kerteminde
27,0.0488439918117576,Kerteminde
28,0.0385278327291895,Kerteminde
01,0.0892234904349628,Nyborg
02,0.0699201377837008,Nyborg
03,0.0737841161124547,Nyborg
04,0.0678683782886445,Nyborg
05,0.0542714679181552,Nyborg
06,0.0704045541596179,Nyborg
07,,Nyborg
08,0.0308583054981539,Nyborg
09,0.0610656955245074,Nyborg
10,0.0362244083885103,Nyborg
11,0.0643661834737733,Nyborg
12,0.0662847784257451,Nyborg
13,0.0795677351764134,Nyborg
14,0.0760839026460922,Nyborg
15,0.0786139346077632,Nyborg
16,0.0750749095821834,Nyborg
17,0.0620500816975171,Nyborg
18,0.0503010682723169,Nyborg
19,0.0683552366774839,Nyborg
20,0.0466258586218629,Nyborg
21,,Nyborg
22,0.0726093030446037,Nyborg
23,0.0223721663892102,Nyborg
24,0.0621478889957843,Nyborg
25,0.1089707953970361,Nyborg
26,0.0757807670513054,Nyborg
27,0.0531862057295679,Nyborg
28,0.0428700466469999,Nyborg
01,0.1101925334650154,Odense
02,0.0908891808137534,Odense
03,0.0947531591425072,Odense
04,0.0888374213186971,Odense
05,0.0752405109482078,Odense
06,0.0913735971896705,Odense
07,0.0638077405362657,Odense
08,0.0518273485282065,Odense
09,0.08203473855456,Odense
10,0.0571934514185629,Odense
11,0.0853352265038259,Odense
12,0.0872538214557977,Odense
13,0.100536778206466,Odense
14,0.0970529456761448,Odense
15,0.0995829776378157,Odense
16,0.0960439526122361,Odense
17,0.0830191247275698,Odense
18,0.0712701113023694,Odense
19,0.0893242797075365,Odense
20,0.0675949016519155,Odense
21,0.0643917387491934,Odense
22,0.0935783460746563,Odense
23,0.0433412094192628,Odense
24,0.0831169320258369,Odense
25,0.1299398384270887,Odense
26,0.096749810081358,Odense
27,0.0741552487596204,Odense
28,0.0638390896770525,Odense
01,0.0985231209237335,Svendborg
02,0.0792197682724715,Svendborg
03,0.0830837466012252,Svendborg
04,0.0771680087774152,Svendborg
05,0.0635710984069258,Svendborg
06,0.0797041846483885,Svendborg
07,,Svendborg
08,0.0401579359869246,Svendborg
09,0.070365326013278,Svendborg
10,0.0455240388772809,Svendborg
11,0.0736658139625439,Svendborg
12,0.0755844089145157,Svendborg
13,0.0888673656651841,Svendborg
14,0.0853835331348628,Svendborg
15,0.0879135650965337,Svendborg
16,0.0843745400709541,Svendborg
17,0.0713497121862878,Svendborg
18,0.0596006987610875,Svendborg
19,0.0776548671662546,Svendborg
20,0.0559254891106335,Svendborg
21,0.0527223262079114,Svendborg
22,0.0819089335333744,Svendborg
23,0.0316717968779809,Svendborg
24,0.071447519484555,Svendborg
25,0.1182704258858067,Svendborg
26,0.085080397540076,Svendborg
27,0.0624858362183385,Svendborg
28,0.0521696771357705,Svendborg
01,0.0831697135965041,Nordfyns
02,0.0638663609452421,Nordfyns
03,0.0677303392739959,Nordfyns
04,0.0618146014501858,Nordfyns
05,0.0482176910796965,Nordfyns
06,0.0643507773211592,Nordfyns
07,,Nordfyns
08,0.0248045286596953,Nordfyns
09,0.0550119186860487,Nordfyns
10,0.0301706315500516,Nordfyns
11,0.0583124066353147,Nordfyns
12,0.0602310015872864,Nordfyns
13,0.0735139583379548,Nordfyns
14,0.0700301258076335,Nordfyns
15,0.0725601577693044,Nordfyns
16,0.0690211327437247,Nordfyns
17,0.0559963048590585,Nordfyns
18,0.0442472914338582,Nordfyns
19,0.0623014598390252,Nordfyns
20,0.0405720817834042,Nordfyns
21,,Nordfyns
22,0.0665555262061451,Nordfyns
23,0.0163183895507515,Nordfyns
24,0.0560941121573256,Nordfyns
25,0.1029170185585774,Nordfyns
26,0.0697269902128467,Nordfyns
27,0.0471324288911092,Nordfyns
28,0.0368162698085412,Nordfyns
01,,Langeland
02,,Langeland
03,,Langeland
04,0.0578461978290023,Langeland
05,,Langeland
06,,Langeland
07,,Langeland
08,0.0208361250385117,Langeland
09,,Langeland
10,,Langeland
11,0.0543440030141311,Langeland
12,0.0562625979661029,Langeland
13,0.0695455547167712,Langeland
14,,Langeland
15,0.0685917541481209,Langeland
16,0.0650527291225412,Langeland
17,0.0520279012378749,Langeland
18,0.0402788878126747,Langeland
19,0.0583330562178417,Langeland
20,,Langeland
21,,Langeland
22,0.0625871225849615,Langeland
23,0.0123499859295679,Langeland
24,,Langeland
25,,Langeland
26,0.0657585865916632,Langeland
27,0.0431640252699256,Langeland
28,0.0328478661873576,Langeland
01,,Ærø
02,,Ærø
03,0.0724063452983948,Ærø
04,0.0664906074745846,Ærø
05,0.0528936971040953,Ærø
06,,Ærø
07,,Ærø
08,0.0294805346840941,Ærø
09,,Ærø
10,,Ærø
11,,Ærø
12,0.0649070076116852,Ærø
13,,Ærø
14,0.0747061318320323,Ærø
15,,Ærø
16,,Ærø
17,0.0606723108834573,Ærø
18,,Ærø
19,,Ærø
20,,Ærø
21,0.0420449249050809,Ærø
22,0.0712315322305438,Ærø
23,0.0209943955751503,Ærø
24,,Ærø
25,0.1075930245829762,Ærø
26,0.0744029962372455,Ærø
27,0.051808434915508,Ærø
28,,Ærø
01,0.1008386059909286,Haderslev
02,0.0815352533396666,Haderslev
03,0.0853992316684205,Haderslev
04,0.0794834938446104,Haderslev
05,0.065886583474121,Haderslev
06,0.0820196697155837,Haderslev
07,0.0544538130621789,Haderslev
08,0.0424734210541198,Haderslev
09,0.0726808110804733,Haderslev
10,0.0478395239444762,Haderslev
11,0.0759812990297392,Haderslev
12,0.0778998939817109,Haderslev
13,0.0911828507323793,Haderslev
14,0.0876990182020581,Haderslev
15,0.090229050163729,Haderslev
16,0.0866900251381493,Haderslev
17,0.073665197253483,Haderslev
18,0.0619161838282827,Haderslev
19,0.0799703522334498,Haderslev
20,0.0582409741778287,Haderslev
21,,Haderslev
22,0.0842244186005696,Haderslev
23,0.033987281945176,Haderslev
24,0.0737630045517501,Haderslev
25,0.1205859109530019,Haderslev
26,0.0873958826072712,Haderslev
27,0.0648013212855337,Haderslev
28,0.0544851622029657,Haderslev
01,0.1033941565706847,Billund
02,0.0840908039194228,Billund
03,0.0879547822481765,Billund
04,0.0820390444243665,Billund
05,0.0684421340538771,Billund
06,0.0845752202953398,Billund
07,0.0570093636419351,Billund
08,0.0450289716338759,Billund
09,,Billund
10,0.0503950745242322,Billund
11,0.0785368496094953,Billund
12,0.080455444561467,Billund
13,0.0937384013121354,Billund
14,0.0902545687818141,Billund
15,0.092784600743485,Billund
16,0.0892455757179055,Billund
17,0.076220747833239,Billund
18,0.0644717344080388,Billund
19,0.0825259028132059,Billund
20,,Billund
21,,Billund
22,0.0867799691803256,Billund
23,0.0365428325249321,Billund
24,0.0763185551315063,Billund
25,,Billund
26,0.0899514331870273,Billund
27,0.0673568718652898,Billund
28,0.0570407127827218,Billund
01,0.1335866052946543,Sønderborg
02,0.1142832526433925,Sønderborg
03,0.1181472309721462,Sønderborg
04,0.1122314931483362,Sønderborg
05,0.0986345827778467,Sønderborg
06,0.1147676690193095,Sønderborg
07,0.0872018123659047,Sønderborg
08,0.0752214203578455,Sønderborg
09,0.105428810384199,Sønderborg
10,0.0805875232482018,Sønderborg
11,0.1087292983334649,Sønderborg
12,0.1106478932854367,Sønderborg
13,0.1239308500361049,Sønderborg
14,0.1204470175057838,Sønderborg
15,0.1229770494674546,Sønderborg
16,0.1194380244418751,Sønderborg
17,0.1064131965572088,Sønderborg
18,0.0946641831320085,Sønderborg
19,0.1127183515371755,Sønderborg
20,0.0909889734815545,Sønderborg
21,0.0877858105788324,Sønderborg
22,0.1169724179042953,Sønderborg
23,0.0667352812489018,Sønderborg
24,0.1065110038554759,Sønderborg
25,0.1533339102567275,Sønderborg
26,0.120143881910997,Sønderborg
27,0.0975493205892594,Sønderborg
28,0.0872331615066915,Sønderborg
01,0.1135693986414929,Tønder
02,0.0942660459902309,Tønder
03,0.0981300243189846,Tønder
04,0.0922142864951746,Tønder
05,0.0786173761246853,Tønder
06,0.0947504623661479,Tønder
07,,Tønder
08,0.055204213704684,Tønder
09,0.0854116037310375,Tønder
10,0.0605703165950404,Tønder
11,0.0887120916803034,Tønder
12,0.0906306866322751,Tønder
13,0.1039136433829435,Tønder
14,0.1004298108526222,Tønder
15,0.1029598428142931,Tønder
16,0.0994208177887136,Tønder
17,0.0863959899040472,Tønder
18,0.0746469764788469,Tønder
19,0.092701144884014,Tønder
20,0.070971766828393,Tønder
21,,Tønder
22,0.0969552112511338,Tønder
23,0.0467180745957403,Tønder
24,0.0864937972023143,Tønder
